gauge,year,month,day,tmax,tmin
83589,1989,2,6,,
83589,1989,2,6,,20.8
83589,1989,2,7,,
83589,1989,2,7,,20.2
83589,1989,2,8,,
83589,1989,2,8,,20.3
83589,1989,2,9,,
83589,1989,2,9,,20.0
83589,1989,2,10,,
83589,1989,2,10,,20.6
83589,1989,2,11,,
83589,1989,2,11,,21.3
83589,1989,2,12,,
83589,1989,2,12,,19.0
83589,1989,2,13,,
83589,1989,2,13,,18.4
83589,1989,2,14,,
83589,1989,2,14,,21.2
83589,1989,2,15,,
83589,1989,2,15,,18.9
83589,1989,2,16,,
83589,1989,2,16,,21.2
83589,1989,2,17,,
83589,1989,2,17,,20.4
83589,1989,2,18,,
83589,1989,2,18,,19.4
83589,1989,2,19,,
83589,1989,2,19,,17.6
83589,1989,2,20,,
83589,1989,2,20,,19.1
83589,1989,2,21,,
83589,1989,2,21,,17.6
83589,1989,2,22,,
83589,1989,2,22,,19.0
83589,1989,2,23,,
83589,1989,2,23,,19.1
83589,1989,2,24,,
83589,1989,2,24,,19.1
83589,1989,2,25,,
83589,1989,2,25,,18.9
83589,1989,2,26,,
83589,1989,2,26,,19.1
83589,1989,2,27,,
83589,1989,2,27,,19.9
83589,1989,2,28,,
83589,1989,2,28,,18.0
83589,1989,3,1,,
83589,1989,3,1,,17.4
83589,1989,3,2,,
83589,1989,3,2,,18.2
83589,1989,3,3,,
83589,1989,3,3,,20.5
83589,1989,3,4,,
83589,1989,3,4,,20.4
83589,1989,3,5,,
83589,1989,3,5,,19.6
83589,1989,3,6,,
83589,1989,3,6,,19.8
83589,1989,3,7,,
83589,1989,3,7,,20.6
83589,1989,3,8,,
83589,1989,3,8,,21.2
83589,1989,3,9,,
83589,1989,3,9,,20.3
83589,1989,3,10,,
83589,1989,3,10,,21.0
83589,1989,3,11,,
83589,1989,3,11,,22.0
83589,1989,3,12,,
83589,1989,3,12,,21.8
83589,1989,3,13,,
83589,1989,3,13,,20.4
83589,1989,3,14,,
83589,1989,3,14,,20.6
83589,1989,3,15,,
83589,1989,3,15,,20.0
83589,1989,3,16,,
83589,1989,3,16,,19.8
83589,1989,3,17,,
83589,1989,3,17,,19.6
83589,1989,3,18,,
83589,1989,3,18,,18.7
83589,1989,3,19,,
83589,1989,3,19,,21.8
83589,1989,3,20,,
83589,1989,3,20,,19.9
83589,1989,3,21,,
83589,1989,3,21,,17.2
83589,1989,3,22,,
83589,1989,3,22,,17.8
83589,1989,3,23,,
83589,1989,3,23,,15.3
83589,1989,3,24,,
83589,1989,3,24,,15.0
83589,1989,3,25,,
83589,1989,3,25,,15.7
83589,1989,3,26,,
83589,1989,3,26,,15.6
83589,1989,3,27,,
83589,1989,3,27,,15.4
83589,1989,3,28,,
83589,1989,3,28,,17.6
83589,1989,3,29,,
83589,1989,3,29,,18.7
83589,1989,3,30,,
83589,1989,3,30,,18.8
83589,1989,3,31,,
83589,1989,3,31,,17.6
83589,1989,4,1,,
83589,1989,4,1,,16.3
83589,1989,4,2,,
83589,1989,4,2,,16.0
83589,1989,4,3,,
83589,1989,4,3,,17.2
83589,1989,4,4,,
83589,1989,4,4,,18.0
83589,1989,4,5,,
83589,1989,4,5,,18.8
83589,1989,4,6,,
83589,1989,4,6,,16.1
83589,1989,4,7,,
83589,1989,4,7,,17.0
83589,1989,4,8,,
83589,1989,4,8,,15.2
83589,1989,4,9,,
83589,1989,4,9,,17.2
83589,1989,4,10,,
83589,1989,4,10,,20.9
83589,1989,4,11,,
83589,1989,4,11,,20.6
83589,1989,4,12,,
83589,1989,4,12,,16.6
83589,1989,4,13,,
83589,1989,4,13,,18.2
83589,1989,4,14,,
83589,1989,4,14,,18.0
83589,1989,4,15,,
83589,1989,4,15,,17.5
83589,1989,4,16,,
83589,1989,4,16,,17.6
83589,1989,4,17,,
83589,1989,4,17,,19.0
83589,1989,4,18,,
83589,1989,4,18,,15.1
83589,1989,4,19,,
83589,1989,4,19,,14.5
83589,1989,4,20,,
83589,1989,4,20,,19.3
83589,1989,4,21,,
83589,1989,4,21,,19.4
83589,1989,4,22,30.1,
83589,1989,4,22,,18.6
83589,1989,4,23,25.4,
83589,1989,4,23,,18.7
83589,1989,4,24,29.1,
83589,1989,4,24,,18.0
83589,1989,4,25,27.4,
83589,1989,4,25,,14.2
83589,1989,4,26,28.8,
83589,1989,4,26,,17.2
83589,1989,4,27,30.3,
83589,1989,4,27,,16.2
83589,1989,4,28,33.4,
83589,1989,4,28,,14.0
83589,1989,4,29,33.5,
83589,1989,4,29,,14.5
83589,1989,4,30,33.9,
83589,1989,4,30,,15.4
83589,1989,5,1,32.5,
83589,1989,5,1,,16.9
83589,1989,5,2,31.8,
83589,1989,5,2,,17.9
83589,1989,5,3,31.0,
83589,1989,5,3,,17.4
83589,1989,5,4,33.1,
83589,1989,5,4,,15.7
83589,1989,5,5,32.9,
83589,1989,5,5,,16.6
83589,1989,5,6,34.6,
83589,1989,5,6,,16.2
83589,1989,5,7,31.5,
83589,1989,5,7,,20.1
83589,1989,5,8,24.6,
83589,1989,5,8,,17.7
83589,1989,5,9,23.4,
83589,1989,5,9,,17.5
83589,1989,5,10,25.5,
83589,1989,5,10,,17.2
83589,1989,5,11,30.6,
83589,1989,5,11,,12.6
83589,1989,5,12,23.8,
83589,1989,5,12,,13.0
83589,1989,5,13,27.0,
83589,1989,5,13,,15.5
83589,1989,5,14,26.3,
83589,1989,5,14,,14.3
83589,1989,5,15,27.3,
83589,1989,5,15,,15.6
83589,1989,5,16,26.9,
83589,1989,5,16,,9.4
83589,1989,5,17,27.3,
83589,1989,5,17,,10.2
83589,1989,5,18,24.5,
83589,1989,5,18,,12.5
83589,1989,5,19,26.0,
83589,1989,5,19,,15.9
83589,1989,5,20,26.2,
83589,1989,5,20,,11.6
83589,1989,5,21,24.6,
83589,1989,5,21,,18.2
83589,1989,5,22,24.9,
83589,1989,5,22,,17.5
83589,1989,5,23,24.6,
83589,1989,5,23,,12.4
83589,1989,5,24,28.7,
83589,1989,5,24,,13.7
83589,1989,5,25,31.1,
83589,1989,5,25,,14.8
83589,1989,5,26,31.2,
83589,1989,5,26,,14.7
83589,1989,5,27,27.7,
83589,1989,5,27,,10.8
83589,1989,5,28,26.9,
83589,1989,5,28,,4.3
83589,1989,5,29,28.1,
83589,1989,5,29,,5.4
83589,1989,5,30,28.6,
83589,1989,5,30,,9.6
83589,1989,5,31,26.3,
83589,1989,5,31,,14.4
83589,1989,6,1,25.0,
83589,1989,6,1,,13.4
83589,1989,6,2,25.5,
83589,1989,6,2,,14.2
83589,1989,6,3,28.2,
83589,1989,6,3,,15.2
83589,1989,6,4,31.1,
83589,1989,6,4,,13.4
83589,1989,6,5,28.0,
83589,1989,6,5,,11.3
83589,1989,6,6,27.0,
83589,1989,6,6,,13.5
83589,1989,6,7,28.3,
83589,1989,6,7,,12.4
83589,1989,6,8,29.2,
83589,1989,6,8,,13.3
83589,1989,6,9,31.7,
83589,1989,6,9,,14.4
83589,1989,6,10,29.8,
83589,1989,6,10,,13.2
83589,1989,6,11,24.0,
83589,1989,6,11,,17.7
83589,1989,6,12,22.7,
83589,1989,6,12,,17.1
83589,1989,6,13,21.7,
83589,1989,6,13,,13.6
83589,1989,6,14,24.0,
83589,1989,6,14,,9.5
83589,1989,6,15,22.7,
83589,1989,6,15,,7.3
83589,1989,6,16,22.0,
83589,1989,6,16,,10.7
83589,1989,6,17,24.7,
83589,1989,6,17,,11.4
83589,1989,6,18,24.8,
83589,1989,6,18,,12.7
83589,1989,6,19,21.3,
83589,1989,6,19,,13.1
83589,1989,6,20,25.1,
83589,1989,6,20,,16.6
83589,1989,6,21,27.7,
83589,1989,6,21,,16.2
83589,1989,6,22,26.5,
83589,1989,6,22,,16.6
83589,1989,6,23,27.5,
83589,1989,6,23,,15.1
83589,1989,6,24,27.5,
83589,1989,6,24,,13.9
83589,1989,6,25,27.0,
83589,1989,6,25,,13.9
83589,1989,6,26,27.1,
83589,1989,6,26,,14.5
83589,1989,6,27,28.1,
83589,1989,6,27,,11.0
83589,1989,6,28,31.4,
83589,1989,6,28,,9.9
83589,1989,6,29,31.5,
83589,1989,6,29,,12.9
83589,1989,6,30,28.1,
83589,1989,6,30,,14.6
83589,1989,7,1,26.7,
83589,1989,7,1,,18.4
83589,1989,7,2,28.2,
83589,1989,7,2,,14.2
83589,1989,7,3,26.1,
83589,1989,7,3,,12.6
83589,1989,7,4,26.2,
83589,1989,7,4,,12.4
83589,1989,7,5,29.0,
83589,1989,7,5,,13.7
83589,1989,7,6,27.9,
83589,1989,7,6,,11.6
83589,1989,7,7,21.2,
83589,1989,7,7,,13.6
83589,1989,7,8,19.7,
83589,1989,7,8,,13.6
83589,1989,7,9,24.7,
83589,1989,7,9,,13.0
83589,1989,7,10,23.0,
83589,1989,7,10,,8.6
83589,1989,7,11,23.9,
83589,1989,7,11,,5.7
83589,1989,7,12,22.4,
83589,1989,7,12,,6.6
83589,1989,7,13,23.2,
83589,1989,7,13,,5.9
83589,1989,7,14,26.4,
83589,1989,7,14,,6.1
83589,1989,7,15,26.9,
83589,1989,7,15,,5.9
83589,1989,7,16,25.8,
83589,1989,7,16,,5.9
83589,1989,7,17,22.0,
83589,1989,7,17,,6.4
83589,1989,7,18,24.6,
83589,1989,7,18,,5.7
83589,1989,7,19,24.2,
83589,1989,7,19,,6.0
83589,1989,7,20,25.1,
83589,1989,7,20,,9.6
83589,1989,7,21,27.0,
83589,1989,7,21,,5.5
83589,1989,7,22,27.8,
83589,1989,7,22,,5.5
83589,1989,7,23,28.1,
83589,1989,7,23,,4.9
83589,1989,7,24,31.0,
83589,1989,7,24,,4.3
83589,1989,7,25,33.3,
83589,1989,7,25,,6.0
83589,1989,7,26,33.9,
83589,1989,7,26,,7.1
83589,1989,7,27,33.6,
83589,1989,7,27,,8.1
83589,1989,7,28,34.6,
83589,1989,7,28,,9.2
83589,1989,7,29,33.7,
83589,1989,7,29,,15.3
83589,1989,7,30,33.7,
83589,1989,7,30,,17.0
83589,1989,7,31,28.4,
83589,1989,7,31,,16.6
83589,1989,8,1,25.5,
83589,1989,8,1,,14.1
83589,1989,8,2,27.4,
83589,1989,8,2,,17.6
83589,1989,8,3,24.6,
83589,1989,8,3,,12.6
83589,1989,8,4,26.6,
83589,1989,8,4,,9.1
83589,1989,8,5,28.0,
83589,1989,8,5,,8.1
83589,1989,8,6,26.0,
83589,1989,8,6,,11.3
83589,1989,8,7,27.8,
83589,1989,8,7,,12.5
83589,1989,8,8,25.9,
83589,1989,8,8,,8.8
83589,1989,8,9,28.1,
83589,1989,8,9,,7.7
83589,1989,8,10,32.5,
83589,1989,8,10,,7.6
83589,1989,8,11,32.0,
83589,1989,8,11,,12.9
83589,1989,8,12,25.4,
83589,1989,8,12,,12.6
83589,1989,8,13,20.5,
83589,1989,8,13,,15.6
83589,1989,8,14,25.8,
83589,1989,8,14,,14.0
83589,1989,8,15,26.0,
83589,1989,8,15,,8.2
83589,1989,8,16,31.7,
83589,1989,8,16,,13.1
83589,1989,8,17,28.1,
83589,1989,8,17,,17.2
83589,1989,8,18,27.9,
83589,1989,8,18,,15.6
83589,1989,8,19,24.3,
83589,1989,8,19,,15.6
83589,1989,8,20,26.8,
83589,1989,8,20,,16.8
83589,1989,8,21,31.3,
83589,1989,8,21,,17.5
83589,1989,8,22,30.6,
83589,1989,8,22,,13.5
83589,1989,8,23,33.2,
83589,1989,8,23,,13.7
83589,1989,8,24,27.4,
83589,1989,8,24,,17.2
83589,1989,8,25,27.5,
83589,1989,8,25,,15.0
83589,1989,8,26,29.9,
83589,1989,8,26,,16.7
83589,1989,8,27,31.5,
83589,1989,8,27,,18.0
83589,1989,8,28,25.7,
83589,1989,8,28,,16.1
83589,1989,8,29,23.5,
83589,1989,8,29,,16.5
83589,1989,8,30,24.8,
83589,1989,8,30,,17.0
83589,1989,8,31,29.0,
83589,1989,8,31,,18.0
83589,1989,9,1,33.2,
83589,1989,9,1,,13.3
83589,1989,9,2,32.7,
83589,1989,9,2,,18.2
83589,1989,9,3,23.5,
83589,1989,9,3,,17.5
83589,1989,9,4,22.5,
83589,1989,9,4,,17.4
83589,1989,9,5,26.2,
83589,1989,9,5,,17.5
83589,1989,9,6,34.3,
83589,1989,9,6,,17.0
83589,1989,9,7,35.9,
83589,1989,9,7,,13.5
83589,1989,9,8,32.7,
83589,1989,9,8,,17.3
83589,1989,9,9,31.7,
83589,1989,9,9,,19.3
83589,1989,9,10,33.8,
83589,1989,9,10,,15.1
83589,1989,9,11,34.7,
83589,1989,9,11,,15.3
83589,1989,9,12,36.9,
83589,1989,9,12,,14.6
83589,1989,9,13,38.9,
83589,1989,9,13,,15.7
83589,1989,9,14,37.8,
83589,1989,9,14,,17.7
83589,1989,9,15,36.1,
83589,1989,9,15,,19.5
83589,1989,9,16,30.2,
83589,1989,9,16,,20.1
83589,1989,9,17,26.5,
83589,1989,9,17,,19.3
83589,1989,9,18,27.9,
83589,1989,9,18,,16.2
83589,1989,9,19,28.3,
83589,1989,9,19,,14.6
83589,1989,9,20,32.0,
83589,1989,9,20,,17.3
83589,1989,9,21,26.1,
83589,1989,9,21,,14.9
83589,1989,9,22,30.4,
83589,1989,9,22,,13.0
83589,1989,9,23,30.4,
83589,1989,9,23,,12.8
83589,1989,9,24,35.4,
83589,1989,9,24,,11.6
83589,1989,9,25,37.0,
83589,1989,9,25,,11.2
83589,1989,9,26,31.1,
83589,1989,9,26,,20.3
83589,1989,9,27,30.3,
83589,1989,9,27,,19.5
83589,1989,9,28,34.1,
83589,1989,9,28,,16.4
83589,1989,9,29,31.3,
83589,1989,9,29,,20.0
83589,1989,9,30,29.6,
83589,1989,9,30,,19.8
83589,1989,10,1,23.1,
83589,1989,10,1,,19.0
83589,1989,10,2,27.3,
83589,1989,10,2,,17.9
83589,1989,10,3,29.7,
83589,1989,10,3,,19.7
83589,1989,10,4,34.9,
83589,1989,10,4,,16.7
83589,1989,10,5,31.7,
83589,1989,10,5,,17.8
83589,1989,10,6,31.9,
83589,1989,10,6,,20.4
83589,1989,10,7,30.3,
83589,1989,10,7,,21.7
83589,1989,10,8,35.2,
83589,1989,10,8,,20.0
83589,1989,10,9,34.0,
83589,1989,10,9,,18.0
83589,1989,10,10,29.2,
83589,1989,10,10,,19.1
83589,1989,10,11,31.3,
83589,1989,10,11,,21.7
83589,1989,10,12,30.7,
83589,1989,10,12,,20.6
83589,1989,10,13,31.3,
83589,1989,10,13,,20.8
83589,1989,10,14,32.0,
83589,1989,10,14,,18.1
83589,1989,10,15,25.1,
83589,1989,10,15,,18.7
83589,1989,10,16,23.3,
83589,1989,10,16,,18.6
83589,1989,10,17,31.1,
83589,1989,10,17,,18.6
83589,1989,10,18,24.2,
83589,1989,10,18,,19.4
83589,1989,10,19,30.4,
83589,1989,10,19,,17.7
83589,1989,10,20,26.5,
83589,1989,10,20,,14.8
83589,1989,10,21,29.8,
83589,1989,10,21,,13.6
83589,1989,10,22,31.5,
83589,1989,10,22,,17.6
83589,1989,10,23,33.0,
83589,1989,10,23,,19.6
83589,1989,10,24,29.1,
83589,1989,10,24,,18.9
83589,1989,10,25,29.4,
83589,1989,10,25,,20.2
83589,1989,10,26,31.5,
83589,1989,10,26,,17.0
83589,1989,10,27,32.5,
83589,1989,10,27,,18.8
83589,1989,10,28,25.2,
83589,1989,10,28,,21.0
83589,1989,10,29,28.9,
83589,1989,10,29,,19.5
83589,1989,10,30,31.4,
83589,1989,10,30,,18.6
83589,1989,10,31,34.3,
83589,1989,10,31,,15.8
83589,1989,11,1,32.5,
83589,1989,11,1,,16.5
83589,1989,11,2,25.5,
83589,1989,11,2,,18.4
83589,1989,11,3,31.2,
83589,1989,11,3,,19.2
83589,1989,11,4,30.1,
83589,1989,11,4,,19.3
83589,1989,11,5,34.0,
83589,1989,11,5,,18.3
83589,1989,11,6,30.7,
83589,1989,11,6,,19.7
83589,1989,11,7,29.2,
83589,1989,11,7,,18.6
83589,1989,11,8,29.7,
83589,1989,11,8,,20.7
83589,1989,11,9,30.5,
83589,1989,11,9,,20.6
83589,1989,11,10,27.9,
83589,1989,11,10,,20.9
83589,1989,11,11,28.1,
83589,1989,11,11,,20.4
83589,1989,11,12,28.7,
83589,1989,11,12,,20.4
83589,1989,11,13,30.4,
83589,1989,11,13,,21.5
83589,1989,11,14,27.1,
83589,1989,11,14,,21.5
83589,1989,11,15,31.3,
83589,1989,11,15,,20.1
83589,1989,11,16,30.5,
83589,1989,11,16,,20.9
83589,1989,11,17,27.7,
83589,1989,11,17,,21.8
83589,1989,11,18,25.9,
83589,1989,11,18,,21.1
83589,1989,11,19,25.5,
83589,1989,11,19,,20.3
83589,1989,11,20,28.4,
83589,1989,11,20,,19.9
83589,1989,11,21,31.2,
83589,1989,11,21,,21.5
83589,1989,11,22,33.4,
83589,1989,11,22,,21.2
83589,1989,11,23,36.8,
83589,1989,11,23,,19.9
83589,1989,11,24,36.1,
83589,1989,11,24,,22.5
83589,1989,11,25,34.3,
83589,1989,11,25,,21.2
83589,1989,11,26,35.7,
83589,1989,11,26,,19.9
83589,1989,11,27,34.4,
83589,1989,11,27,,23.3
83589,1989,11,28,34.3,
83589,1989,11,28,,21.5
83589,1989,11,29,31.4,
83589,1989,11,29,,21.3
83589,1989,11,30,30.7,
83589,1989,11,30,,21.9
83589,1989,12,1,28.2,
83589,1989,12,1,,19.9
83589,1989,12,2,25.6,
83589,1989,12,2,,20.1
83589,1989,12,3,30.8,
83589,1989,12,3,,17.6
83589,1989,12,4,30.6,
83589,1989,12,4,,17.2
83589,1989,12,5,30.6,
83589,1989,12,5,,20.3
83589,1989,12,6,29.0,
83589,1989,12,6,,20.5
83589,1989,12,7,30.4,
83589,1989,12,7,,15.4
83589,1989,12,8,32.9,
83589,1989,12,8,,16.8
83589,1989,12,9,32.5,
83589,1989,12,9,,18.3
83589,1989,12,10,28.8,
83589,1989,12,10,,21.4
83589,1989,12,11,26.3,
83589,1989,12,11,,21.5
83589,1989,12,12,25.6,
83589,1989,12,12,,20.2
83589,1989,12,13,26.9,
83589,1989,12,13,,19.6
83589,1989,12,14,28.9,
83589,1989,12,14,,20.8
83589,1989,12,15,25.8,
83589,1989,12,15,,21.1
83589,1989,12,16,24.8,
83589,1989,12,16,,20.2
83589,1989,12,17,22.8,
83589,1989,12,17,,18.7
83589,1989,12,18,26.7,
83589,1989,12,18,,18.8
83589,1989,12,19,27.3,
83589,1989,12,19,,19.7
83589,1989,12,20,24.0,
83589,1989,12,20,,20.7
83589,1989,12,21,31.5,
83589,1989,12,21,,19.3
83589,1989,12,22,33.4,
83589,1989,12,22,,19.2
83589,1989,12,23,32.7,
83589,1989,12,23,,18.9
83589,1989,12,24,31.7,
83589,1989,12,24,,19.6
83589,1989,12,25,25.1,
83589,1989,12,25,,20.3
83589,1989,12,26,28.4,
83589,1989,12,26,,19.9
83589,1989,12,27,30.4,
83589,1989,12,27,,20.0
83589,1989,12,28,29.6,
83589,1989,12,28,,19.8
83589,1989,12,29,29.5,
83589,1989,12,29,,20.2
83589,1989,12,30,31.0,
83589,1989,12,30,,20.8
83589,1989,12,31,30.3,
83589,1989,12,31,,19.5
83589,1990,1,1,30.3,
83589,1990,1,1,,20.5
83589,1990,1,2,29.4,
83589,1990,1,2,,19.4
83589,1990,1,3,28.8,
83589,1990,1,3,,20.7
83589,1990,1,4,31.4,
83589,1990,1,4,,19.6
83589,1990,1,5,32.1,
83589,1990,1,5,,17.9
83589,1990,1,6,30.5,
83589,1990,1,6,,20.5
83589,1990,1,7,31.6,
83589,1990,1,7,,16.9
83589,1990,1,8,33.1,
83589,1990,1,8,,17.8
83589,1990,1,9,34.5,
83589,1990,1,9,,17.2
83589,1990,1,10,34.9,
83589,1990,1,10,,20.3
83589,1990,1,11,33.1,
83589,1990,1,11,,19.5
83589,1990,1,12,34.3,
83589,1990,1,12,,17.6
83589,1990,1,13,32.6,
83589,1990,1,13,,16.9
83589,1990,1,14,33.0,
83589,1990,1,14,,14.7
83589,1990,1,15,33.9,
83589,1990,1,15,,13.0
83589,1990,1,16,34.9,
83589,1990,1,16,,14.8
83589,1990,1,17,33.1,
83589,1990,1,17,,15.1
83589,1990,1,18,33.0,
83589,1990,1,18,,16.3
83589,1990,1,19,32.3,
83589,1990,1,19,,15.9
83589,1990,1,20,34.3,
83589,1990,1,20,,15.9
83589,1990,1,21,34.2,
83589,1990,1,21,,15.5
83589,1990,1,22,36.5,
83589,1990,1,22,,16.5
83589,1990,1,23,37.8,
83589,1990,1,23,,18.2
83589,1990,1,24,35.9,
83589,1990,1,24,,18.0
83589,1990,1,25,35.9,
83589,1990,1,25,,19.5
83589,1990,1,26,35.1,
83589,1990,1,26,,19.7
83589,1990,1,27,31.9,
83589,1990,1,27,,21.9
83589,1990,1,28,31.9,
83589,1990,1,28,,18.4
83589,1990,1,29,31.1,
83589,1990,1,29,,18.7
83589,1990,1,30,31.3,
83589,1990,1,30,,19.4
83589,1990,1,31,33.8,
83589,1990,1,31,,16.5
83589,1990,2,1,32.9,
83589,1990,2,1,,13.6
83589,1990,2,2,31.8,
83589,1990,2,2,,14.1
83589,1990,2,3,32.6,
83589,1990,2,3,,18.8
83589,1990,2,4,32.7,
83589,1990,2,4,,19.3
83589,1990,2,5,27.0,
83589,1990,2,5,,18.8
83589,1990,2,6,33.8,
83589,1990,2,6,,16.6
83589,1990,2,7,35.0,
83589,1990,2,7,,14.9
83589,1990,2,8,36.8,
83589,1990,2,8,,14.8
83589,1990,2,9,37.1,
83589,1990,2,9,,17.3
83589,1990,2,10,33.7,
83589,1990,2,10,,20.3
83589,1990,2,11,34.9,
83589,1990,2,11,,20.8
83589,1990,2,12,33.6,
83589,1990,2,12,,19.5
83589,1990,2,13,33.4,
83589,1990,2,13,,20.8
83589,1990,2,14,30.8,
83589,1990,2,14,,21.0
83589,1990,2,15,32.2,
83589,1990,2,15,,20.5
83589,1990,2,16,30.0,
83589,1990,2,16,,21.8
83589,1990,2,17,34.5,
83589,1990,2,17,,17.7
83589,1990,2,18,34.5,
83589,1990,2,18,,17.4
83589,1990,2,19,35.5,
83589,1990,2,19,,19.2
83589,1990,2,20,30.5,
83589,1990,2,20,,20.4
83589,1990,2,21,31.5,
83589,1990,2,21,,17.0
83589,1990,2,22,33.2,
83589,1990,2,22,,18.0
83589,1990,2,23,28.1,
83589,1990,2,23,,19.3
83589,1990,2,24,31.0,
83589,1990,2,24,,18.5
83589,1990,2,25,31.6,
83589,1990,2,25,,19.7
83589,1990,2,26,31.4,
83589,1990,2,26,,18.7
83589,1990,2,27,33.4,
83589,1990,2,27,,19.7
83589,1990,2,28,32.0,
83589,1990,2,28,,20.2
83589,1990,3,1,31.6,
83589,1990,3,1,,18.1
83589,1990,3,2,31.2,
83589,1990,3,2,,18.4
83589,1990,3,3,32.5,
83589,1990,3,3,,18.4
83589,1990,3,4,32.4,
83589,1990,3,4,,19.2
83589,1990,3,5,33.8,
83589,1990,3,5,,17.4
83589,1990,3,6,34.9,
83589,1990,3,6,,17.8
83589,1990,3,7,34.0,
83589,1990,3,7,,15.6
83589,1990,3,8,32.8,
83589,1990,3,8,,18.2
83589,1990,3,9,33.0,
83589,1990,3,9,,16.2
83589,1990,3,10,33.2,
83589,1990,3,10,,15.8
83589,1990,3,11,33.8,
83589,1990,3,11,,16.9
83589,1990,3,12,34.7,
83589,1990,3,12,,17.5
83589,1990,3,13,35.7,
83589,1990,3,13,,16.8
83589,1990,3,14,35.0,
83589,1990,3,14,,21.0
83589,1990,3,15,35.4,
83589,1990,3,15,,19.2
83589,1990,3,16,35.6,
83589,1990,3,16,,19.5
83589,1990,3,17,34.7,
83589,1990,3,17,,19.0
83589,1990,3,18,30.3,
83589,1990,3,18,,20.6
83589,1990,3,19,33.2,
83589,1990,3,19,,19.6
83589,1990,3,20,33.9,
83589,1990,3,20,,18.2
83589,1990,3,21,34.0,
83589,1990,3,21,,18.7
83589,1990,3,22,34.1,
83589,1990,3,22,,18.8
83589,1990,3,23,34.6,
83589,1990,3,23,,18.8
83589,1990,3,24,31.0,
83589,1990,3,24,,20.2
83589,1990,3,25,33.0,
83589,1990,3,25,,19.6
83589,1990,3,26,32.5,
83589,1990,3,26,,19.2
83589,1990,3,27,31.5,
83589,1990,3,27,,20.4
83589,1990,3,28,33.8,
83589,1990,3,28,,20.0
83589,1990,3,29,32.3,
83589,1990,3,29,,18.8
83589,1990,3,30,32.3,
83589,1990,3,30,,18.0
83589,1990,3,31,32.1,
83589,1990,3,31,,19.1
83589,1990,4,1,33.1,
83589,1990,4,1,,16.4
83589,1990,4,2,33.8,
83589,1990,4,2,,17.6
83589,1990,4,3,35.0,
83589,1990,4,3,,17.3
83589,1990,4,4,34.7,
83589,1990,4,4,,19.0
83589,1990,4,5,35.7,
83589,1990,4,5,,19.4
83589,1990,4,6,35.1,
83589,1990,4,6,,19.9
83589,1990,4,7,35.0,
83589,1990,4,7,,18.8
83589,1990,4,8,33.7,
83589,1990,4,8,,17.0
83589,1990,4,9,35.9,
83589,1990,4,9,,16.7
83589,1990,4,10,33.2,
83589,1990,4,10,,18.1
83589,1990,4,11,33.7,
83589,1990,4,11,,20.3
83589,1990,4,12,31.0,
83589,1990,4,12,,20.0
83589,1990,4,13,31.3,
83589,1990,4,13,,21.7
83589,1990,4,14,32.8,
83589,1990,4,14,,17.9
83589,1990,4,15,33.4,
83589,1990,4,15,,16.8
83589,1990,4,16,32.2,
83589,1990,4,16,,13.8
83589,1990,4,17,31.9,
83589,1990,4,17,,16.5
83589,1990,4,18,32.3,
83589,1990,4,18,,16.4
83589,1990,4,19,30.7,
83589,1990,4,19,,18.6
83589,1990,4,20,28.7,
83589,1990,4,20,,18.8
83589,1990,4,21,30.6,
83589,1990,4,21,,19.1
83589,1990,4,22,30.3,
83589,1990,4,22,,18.1
83589,1990,4,23,31.3,
83589,1990,4,23,,19.6
83589,1990,4,24,30.8,
83589,1990,4,24,,15.0
83589,1990,4,25,28.5,
83589,1990,4,25,,15.2
83589,1990,4,26,28.4,
83589,1990,4,26,,17.0
83589,1990,4,27,32.4,
83589,1990,4,27,,15.5
83589,1990,4,28,32.5,
83589,1990,4,28,,15.0
83589,1990,4,29,33.4,
83589,1990,4,29,,14.8
83589,1990,4,30,35.5,
83589,1990,4,30,,15.2
83589,1990,5,1,33.6,
83589,1990,5,1,,20.9
83589,1990,5,2,31.5,
83589,1990,5,2,,20.3
83589,1990,5,3,30.0,
83589,1990,5,3,,17.6
83589,1990,5,4,29.8,
83589,1990,5,4,,17.3
83589,1990,5,5,27.1,
83589,1990,5,5,,16.7
83589,1990,5,6,24.0,
83589,1990,5,6,,15.6
83589,1990,5,7,29.2,
83589,1990,5,7,,14.9
83589,1990,5,8,29.8,
83589,1990,5,8,,13.6
83589,1990,5,9,27.0,
83589,1990,5,9,,13.8
83589,1990,5,10,29.2,
83589,1990,5,10,,16.7
83589,1990,5,11,31.7,
83589,1990,5,11,,17.1
83589,1990,5,12,29.9,
83589,1990,5,12,,19.6
83589,1990,5,13,29.9,
83589,1990,5,13,,18.9
83589,1990,5,14,28.9,
83589,1990,5,14,,17.4
83589,1990,5,15,27.8,
83589,1990,5,15,,14.2
83589,1990,5,16,33.2,
83589,1990,5,16,,13.9
83589,1990,5,17,32.4,
83589,1990,5,17,,17.0
83589,1990,5,18,30.5,
83589,1990,5,18,,18.7
83589,1990,5,19,26.2,
83589,1990,5,19,,9.2
83589,1990,5,20,27.5,
83589,1990,5,20,,4.6
83589,1990,5,21,32.1,
83589,1990,5,21,,7.8
83589,1990,5,22,30.3,
83589,1990,5,22,,8.0
83589,1990,5,23,21.6,
83589,1990,5,23,,7.6
83589,1990,5,24,26.1,
83589,1990,5,24,,12.9
83589,1990,5,25,28.1,
