,days_over,return_period,site
15066,28.0,2000.5,676
15067,38.0,4001.0,676
15068,0.0,1.00025,677
15069,1.0,2.972511144130758,677
15070,2.0,5.175937904269081,677
15071,3.0,8.002,677
15072,4.0,12.273006134969325,677
15073,5.0,18.784037558685448,677
15074,6.0,23.53529411764706,677
15075,7.0,34.1965811965812,677
15076,8.0,45.98850574712644,677
15077,9.0,65.59016393442623,677
15078,10.0,102.58974358974359,677
15079,11.0,125.03125,677
15080,12.0,200.05,677
15081,13.0,250.0625,677
15082,14.0,307.7692307692308,677
15083,15.0,363.72727272727275,677
15084,16.0,444.55555555555554,677
15085,17.0,571.5714285714286,677
15086,18.0,666.8333333333334,677
15087,20.0,800.2,677
15088,21.0,2000.5,677
15089,22.0,4001.0,677
15090,0.0,1.00025,678
15091,1.0,2.972511144130758,678
15092,2.0,5.116368286445013,678
15093,3.0,7.845098039215686,678
15094,4.0,12.124242424242425,678
15095,5.0,18.353211009174313,678
15096,6.0,25.484076433121018,678
15097,7.0,36.372727272727275,678
15098,8.0,56.352112676056336,678
15099,9.0,78.45098039215686,678
15100,10.0,108.13513513513513,678
15101,11.0,148.1851851851852,678
15102,12.0,210.57894736842104,678
15103,13.0,266.73333333333335,678
15104,14.0,363.72727272727275,678
15105,15.0,571.5714285714286,678
15106,16.0,800.2,678
15107,20.0,1333.6666666666667,678
15108,21.0,2000.5,678
15109,0.0,1.00025,679
15110,1.0,2.674465240641711,679
15111,2.0,4.768772348033373,679
15112,3.0,7.907114624505929,679
15113,4.0,12.5423197492163,679
15114,5.0,20.005,679
15115,6.0,27.593103448275862,679
15116,7.0,40.826530612244895,679
15117,8.0,57.98550724637681,679
15118,9.0,72.74545454545455,679
15119,10.0,114.31428571428572,679
15120,11.0,166.70833333333334,679
15121,12.0,190.52380952380952,679
15122,13.0,266.73333333333335,679
15123,14.0,307.7692307692308,679
15124,15.0,363.72727272727275,679
15125,18.0,500.125,679
15126,19.0,666.8333333333334,679
15127,20.0,1000.25,679
15128,21.0,1333.6666666666667,679
15129,26.0,2000.5,679
15130,42.0,4001.0,679
15131,0.0,1.00025,680
15132,1.0,2.356301531213192,680
15133,2.0,4.588302752293578,680
15134,3.0,8.066532258064516,680
15135,4.0,12.94822006472492,680
15136,5.0,21.057894736842105,680
15137,6.0,30.541984732824428,680
15138,7.0,50.0125,680
15139,8.0,75.49056603773585,680
15140,9.0,97.58536585365853,680
15141,10.0,137.9655172413793,680
15142,11.0,166.70833333333334,680
15143,12.0,250.0625,680
15144,13.0,333.4166666666667,680
15145,14.0,444.55555555555554,680
15146,16.0,571.5714285714286,680
15147,17.0,666.8333333333334,680
15148,19.0,1000.25,680
15149,20.0,1333.6666666666667,680
15150,22.0,4001.0,680
15151,0.0,1.00025,681
15152,1.0,2.589644012944984,681
15153,2.0,4.751781472684086,681
15154,3.0,7.723938223938224,681
15155,4.0,11.630813953488373,681
15156,5.0,17.94170403587444,681
15157,6.0,28.375886524822697,681
15158,7.0,40.01,681
15159,8.0,60.621212121212125,681
15160,9.0,80.02,681
15161,10.0,121.24242424242425,681
15162,11.0,148.1851851851852,681
15163,12.0,190.52380952380952,681
15164,13.0,250.0625,681
15165,14.0,307.7692307692308,681
15166,15.0,400.1,681
15167,16.0,500.125,681
15168,17.0,666.8333333333334,681
15169,19.0,800.2,681
15170,21.0,1333.6666666666667,681
15171,24.0,2000.5,681
15172,28.0,4001.0,681
15173,0.0,1.00025,682
15174,1.0,2.3315850815850814,682
15175,2.0,4.546590909090909,682
15176,3.0,8.198770491803279,682
15177,4.0,13.248344370860927,682
15178,5.0,21.28191489361702,682
15179,6.0,36.706422018348626,682
15180,7.0,51.96103896103896,682
15181,8.0,80.02,682
15182,9.0,121.24242424242425,682
15183,10.0,153.8846153846154,682
15184,11.0,210.57894736842104,682
15185,12.0,307.7692307692308,682
15186,13.0,444.55555555555554,682
15187,15.0,800.2,682
15188,18.0,1333.6666666666667,682
15189,19.0,2000.5,682
15190,0.0,1.00025,683
15191,1.0,2.5084639498432604,683
15192,2.0,4.583046964490263,683
15193,3.0,7.814453125,683
15194,4.0,11.979041916167665,683
15195,5.0,18.43778801843318,683
15196,6.0,27.404109589041095,683
15197,7.0,42.11578947368421,683
15198,8.0,64.53225806451613,683
15199,9.0,86.97826086956522,683
15200,10.0,117.67647058823529,683
15201,11.0,160.04,683
15202,12.0,210.57894736842104,683
15203,13.0,307.7692307692308,683
15204,14.0,400.1,683
15205,15.0,444.55555555555554,683
15206,17.0,571.5714285714286,683
15207,19.0,800.2,683
15208,20.0,1333.6666666666667,683
15209,23.0,4001.0,683
15210,0.0,1.00025,684
15211,1.0,2.44859241126071,684
15212,2.0,4.6850117096018735,684
15213,3.0,7.753875968992248,684
15214,4.0,12.46417445482866,684
15215,5.0,18.609302325581396,684
15216,6.0,27.033783783783782,684
15217,7.0,40.01,684
15218,8.0,58.838235294117645,684
15219,9.0,83.35416666666667,684
15220,10.0,105.28947368421052,684
15221,11.0,166.70833333333334,684
15222,12.0,266.73333333333335,684
15223,13.0,333.4166666666667,684
15224,15.0,444.55555555555554,684
15225,17.0,666.8333333333334,684
15226,18.0,800.2,684
15227,19.0,1000.25,684
15228,20.0,1333.6666666666667,684
15229,21.0,4001.0,684
15230,0.0,1.00025,685
15231,1.0,2.4277912621359223,685
15232,2.0,4.690504103165299,685
15233,3.0,8.01803607214429,685
15234,4.0,13.07516339869281,685
15235,5.0,20.838541666666668,685
15236,6.0,36.04504504504504,685
15237,7.0,57.15714285714286,685
15238,8.0,83.35416666666667,685
15239,9.0,100.025,685
15240,10.0,148.1851851851852,685
15241,11.0,173.95652173913044,685
15242,12.0,266.73333333333335,685
15243,13.0,400.1,685
15244,14.0,571.5714285714286,685
15245,18.0,800.2,685
15246,19.0,1000.25,685
15247,20.0,1333.6666666666667,685
15248,25.0,4001.0,685
15249,0.0,1.00025,686
15250,1.0,2.268140589569161,686
15251,2.0,4.609447004608295,686
15252,3.0,8.034136546184738,686
15253,4.0,13.29235880398671,686
15254,5.0,21.16931216931217,686
15255,6.0,34.791304347826085,686
15256,7.0,54.067567567567565,686
15257,8.0,75.49056603773585,686
15258,9.0,100.025,686
15259,10.0,142.89285714285714,686
15260,11.0,190.52380952380952,686
15261,12.0,333.4166666666667,686
15262,13.0,571.5714285714286,686
15263,16.0,1000.25,686
15264,17.0,2000.5,686
15265,18.0,4001.0,686
15266,0.0,1.00025,687
15267,1.0,2.2994252873563217,687
15268,2.0,4.577803203661327,687
15269,3.0,8.14867617107943,687
15270,4.0,14.392086330935252,687
15271,5.0,23.53529411764706,687
15272,6.0,34.491379310344826,687
15273,7.0,48.204819277108435,687
15274,8.0,56.352112676056336,687
15275,9.0,83.35416666666667,687
15276,10.0,137.9655172413793,687
15277,11.0,235.35294117647058,687
15278,12.0,363.72727272727275,687
15279,13.0,500.125,687
15280,16.0,800.2,687
15281,21.0,2000.5,687
15282,22.0,4001.0,687
15283,0.0,1.00025,688
15284,1.0,2.451593137254902,688
15285,2.0,4.746144721233689,688
15286,3.0,8.335416666666667,688
15287,4.0,12.7015873015873,688
15288,5.0,19.90547263681592,688
15289,6.0,28.992753623188406,688
15290,7.0,39.613861386138616,688
15291,8.0,53.346666666666664,688
15292,9.0,68.98275862068965,688
15293,10.0,97.58536585365853,688
15294,11.0,114.31428571428572,688
15295,12.0,137.9655172413793,688
15296,13.0,190.52380952380952,688
15297,14.0,333.4166666666667,688
15298,15.0,444.55555555555554,688
15299,16.0,571.5714285714286,688
15300,17.0,800.2,688
15301,18.0,1000.25,688
15302,19.0,1333.6666666666667,688
15303,21.0,2000.5,688
15304,23.0,4001.0,688
15305,0.0,1.00025,689
15306,1.0,2.56145966709347,689
15307,2.0,4.903186274509804,689
15308,3.0,8.082828282828283,689
15309,4.0,12.273006134969325,689
15310,5.0,18.353211009174313,689
15311,6.0,26.496688741721854,689
15312,7.0,36.372727272727275,689
15313,8.0,58.838235294117645,689
15314,9.0,70.19298245614036,689
15315,10.0,95.26190476190476,689
15316,11.0,111.13888888888889,689
15317,12.0,137.9655172413793,689
15318,13.0,200.05,689
15319,15.0,500.125,689
15320,16.0,1000.25,689
15321,27.0,2000.5,689
15322,31.0,4001.0,689
15323,0.0,1.00025,690
15324,1.0,2.6479152878888153,690
15325,2.0,4.988778054862843,690
15326,3.0,7.814453125,690
15327,4.0,11.530259365994237,690
15328,5.0,16.670833333333334,690
15329,6.0,22.86285714285714,690
15330,7.0,29.419117647058822,690
15331,8.0,38.84466019417476,690
15332,9.0,56.352112676056336,690
15333,10.0,65.59016393442623,690
15334,11.0,88.91111111111111,690
15335,12.0,117.67647058823529,690
15336,13.0,153.8846153846154,690
15337,14.0,250.0625,690
15338,15.0,400.1,690
15339,16.0,500.125,690
15340,17.0,571.5714285714286,690
15341,18.0,800.2,690
15342,19.0,1000.25,690
15343,21.0,1333.6666666666667,690
15344,23.0,2000.5,690
15345,33.0,4001.0,690
15346,0.0,1.00025,691
15347,1.0,2.7939944134078214,691
15348,2.0,5.103316326530612,691
15349,3.0,7.891518737672584,691
15350,4.0,11.083102493074792,691
15351,5.0,15.507751937984496,691
15352,6.0,20.309644670050762,691
15353,7.0,27.97902097902098,691
15354,8.0,36.372727272727275,691
15355,9.0,45.98850574712644,691
15356,10.0,60.621212121212125,691
15357,11.0,78.45098039215686,691
15358,12.0,95.26190476190476,691
15359,13.0,129.06451612903226,691
15360,14.0,166.70833333333334,691
15361,15.0,190.52380952380952,691
15362,16.0,235.35294117647058,691
15363,17.0,400.1,691
15364,18.0,571.5714285714286,691
15365,19.0,666.8333333333334,691
15366,21.0,1000.25,691
15367,32.0,4001.0,691
15368,0.0,1.00025,692
15369,1.0,2.8742816091954024,692
15370,2.0,5.12948717948718,692
15371,3.0,7.845098039215686,692
15372,4.0,11.270422535211267,692
15373,5.0,16.068273092369477,692
15374,6.0,20.730569948186528,692
15375,7.0,25.81290322580645,692
15376,8.0,35.09649122807018,692
15377,9.0,47.63095238095238,692
15378,10.0,62.515625,692
15379,11.0,80.02,692
15380,12.0,100.025,692
15381,13.0,121.24242424242425,692
15382,14.0,148.1851851851852,692
15383,15.0,190.52380952380952,692
15384,16.0,235.35294117647058,692
15385,17.0,333.4166666666667,692
15386,18.0,500.125,692
15387,19.0,571.5714285714286,692
15388,20.0,666.8333333333334,692
15389,21.0,800.2,692
15390,22.0,1333.6666666666667,692
15391,27.0,2000.5,692
15392,31.0,4001.0,692
15393,0.0,1.00025,693
15394,1.0,2.974721189591078,693
15395,2.0,5.045397225725095,693
15396,3.0,7.679462571976967,693
15397,4.0,10.784366576819407,693
15398,5.0,15.09811320754717,693
15399,6.0,19.70935960591133,693
15400,7.0,25.484076433121018,693
15401,8.0,34.491379310344826,693
15402,9.0,44.455555555555556,693
15403,10.0,58.838235294117645,693
15404,11.0,80.02,693
15405,12.0,95.26190476190476,693
15406,13.0,114.31428571428572,693
15407,14.0,166.70833333333334,693
15408,15.0,250.0625,693
15409,16.0,266.73333333333335,693
15410,17.0,307.7692307692308,693
15411,18.0,363.72727272727275,693
15412,21.0,1000.25,693
15413,22.0,1333.6666666666667,693
15414,26.0,4001.0,693
15415,0.0,1.00025,694
15416,1.0,3.160347551342812,694
15417,2.0,5.278364116094987,694
15418,3.0,7.938492063492063,694
15419,4.0,11.464183381088825,694
15420,5.0,15.876984126984127,694
15421,6.0,21.863387978142075,694
15422,7.0,27.404109589041095,694
15423,8.0,33.06611570247934,694
15424,9.0,41.24742268041237,694
15425,10.0,57.98550724637681,694
15426,11.0,75.49056603773585,694
15427,12.0,97.58536585365853,694
15428,13.0,117.67647058823529,694
15429,14.0,153.8846153846154,694
15430,16.0,190.52380952380952,694
15431,17.0,222.27777777777777,694
15432,18.0,307.7692307692308,694
15433,19.0,444.55555555555554,694
15434,21.0,800.2,694
15435,22.0,1000.25,694
15436,26.0,1333.6666666666667,694
15437,28.0,2000.5,694
15438,29.0,4001.0,694
15439,0.0,1.00025,695
15440,1.0,3.1678543151227236,695
15441,2.0,5.103316326530612,695
15442,3.0,7.5633270321361055,695
15443,4.0,10.612732095490717,695
15444,5.0,14.392086330935252,695
15445,6.0,19.612745098039216,695
15446,7.0,25.00625,695
15447,8.0,33.06611570247934,695
15448,9.0,45.98850574712644,695
15449,10.0,53.346666666666664,695
15450,11.0,67.8135593220339,695
15451,12.0,75.49056603773585,695
15452,13.0,95.26190476190476,695
15453,14.0,129.06451612903226,695
15454,15.0,142.89285714285714,695
15455,16.0,181.86363636363637,695
15456,17.0,200.05,695
15457,18.0,222.27777777777777,695
15458,19.0,250.0625,695
15459,20.0,363.72727272727275,695
15460,21.0,400.1,695
15461,22.0,500.125,695
15462,26.0,666.8333333333334,695
15463,28.0,1000.25,695
15464,29.0,1333.6666666666667,695
15465,34.0,4001.0,695
15466,0.0,1.00025,696
15467,1.0,3.229217110573043,696
15468,2.0,5.0774111675126905,696
15469,3.0,7.5206766917293235,696
15470,4.0,10.612732095490717,696
15471,5.0,15.447876447876448,696
15472,6.0,19.612745098039216,696
15473,7.0,25.163522012578618,696
15474,8.0,33.34166666666667,696
15475,9.0,42.11578947368421,696
15476,10.0,57.98550724637681,696
15477,11.0,70.19298245614036,696
15478,12.0,83.35416666666667,696
15479,13.0,108.13513513513513,696
15480,14.0,121.24242424242425,696
15481,15.0,133.36666666666667,696
15482,16.0,153.8846153846154,696
15483,17.0,190.52380952380952,696
15484,18.0,235.35294117647058,696
15485,19.0,250.0625,696
15486,20.0,307.7692307692308,696
15487,21.0,363.72727272727275,696
15488,22.0,444.55555555555554,696
15489,23.0,500.125,696
15490,24.0,666.8333333333334,696
15491,26.0,1000.25,696
15492,30.0,1333.6666666666667,696
15493,31.0,2000.5,696
15494,32.0,4001.0,696
15495,0.0,1.00025,697
15496,1.0,3.2930041152263376,697
15497,2.0,5.1426735218509,697
15498,3.0,7.694230769230769,697
15499,4.0,10.64095744680851,697
15500,5.0,15.09811320754717,697
15501,6.0,19.90547263681592,697
15502,7.0,24.54601226993865,697
15503,8.0,31.503937007874015,697
15504,9.0,40.01,697
15505,10.0,51.96103896103896,697
15506,11.0,66.68333333333334,697
15507,12.0,85.12765957446808,697
15508,13.0,111.13888888888889,697
15509,14.0,166.70833333333334,697
15510,15.0,190.52380952380952,697
15511,16.0,210.57894736842104,697
15512,17.0,250.0625,697
15513,18.0,266.73333333333335,697
15514,19.0,285.7857142857143,697
15515,20.0,333.4166666666667,697
15516,21.0,571.5714285714286,697
15517,22.0,1000.25,697
15518,23.0,1333.6666666666667,697
15519,29.0,2000.5,697
15520,30.0,4001.0,697
15521,0.0,1.00025,698
15522,1.0,3.239676113360324,698
15523,2.0,5.0517676767676765,698
15524,3.0,7.327838827838828,698
15525,4.0,10.991758241758241,698
15526,5.0,14.92910447761194,698
15527,6.0,21.057894736842105,698
15528,7.0,29.637037037037036,698
15529,8.0,38.47115384615385,698
15530,9.0,46.52325581395349,698
15531,10.0,61.55384615384615,698
15532,11.0,83.35416666666667,698
15533,12.0,100.025,698
15534,13.0,114.31428571428572,698
15535,14.0,148.1851851851852,698
15536,15.0,173.95652173913044,698
15537,16.0,190.52380952380952,698
15538,18.0,307.7692307692308,698
15539,20.0,400.1,698
15540,21.0,500.125,698
15541,22.0,666.8333333333334,698
15542,23.0,800.2,698
15543,24.0,1333.6666666666667,698
15544,25.0,2000.5,698
15545,27.0,4001.0,698
15546,0.0,1.00025,699
15547,1.0,3.2528455284552846,699
15548,2.0,5.0774111675126905,699
15549,3.0,7.549056603773585,699
15550,4.0,10.528947368421052,699
15551,5.0,14.818518518518518,699
15552,6.0,20.838541666666668,699
15553,7.0,27.033783783783782,699
15554,8.0,35.4070796460177,699
15555,9.0,45.46590909090909,699
15556,10.0,56.352112676056336,699
15557,11.0,71.44642857142857,699
15558,12.0,85.12765957446808,699
15559,13.0,100.025,699
15560,14.0,117.67647058823529,699
15561,15.0,153.8846153846154,699
15562,16.0,200.05,699
15563,17.0,210.57894736842104,699
15564,18.0,250.0625,699
15565,19.0,266.73333333333335,699
15566,20.0,333.4166666666667,699
15567,21.0,400.1,699
15568,22.0,500.125,699
15569,23.0,571.5714285714286,699
15570,24.0,800.2,699
15571,27.0,1000.25,699
15572,29.0,1333.6666666666667,699
15573,31.0,4001.0,699
15574,0.0,1.00025,700
15575,1.0,3.3093465674110836,700
15576,2.0,5.421409214092141,700
15577,3.0,7.907114624505929,700
15578,4.0,11.3342776203966,700
15579,5.0,14.549090909090909,700
15580,6.0,19.32850241545894,700
15581,7.0,25.32278481012658,700
15582,8.0,35.4070796460177,700
15583,9.0,44.95505617977528,700
15584,10.0,62.515625,700
15585,11.0,76.9423076923077,700
15586,12.0,95.26190476190476,700
15587,13.0,114.31428571428572,700
15588,14.0,133.36666666666667,700
15589,15.0,160.04,700
15590,16.0,173.95652173913044,700
15591,17.0,200.05,700
15592,18.0,250.0625,700
15593,20.0,307.7692307692308,700
15594,21.0,444.55555555555554,700
15595,24.0,571.5714285714286,700
15596,25.0,666.8333333333334,700
15597,30.0,800.2,700
15598,31.0,1333.6666666666667,700
15599,34.0,2000.5,700
15600,37.0,4001.0,700
15601,0.0,1.00025,701
15602,1.0,3.4610726643598615,701
15603,2.0,5.4733242134062925,701
15604,3.0,8.132113821138212,701
15605,4.0,10.528947368421052,701
15606,5.0,13.98951048951049,701
15607,6.0,18.69626168224299,701
15608,7.0,25.647435897435898,701
15609,8.0,31.753968253968253,701
15610,9.0,40.41414141414141,701
15611,10.0,50.0125,701
15612,11.0,61.55384615384615,701
15613,12.0,78.45098039215686,701
15614,13.0,90.93181818181819,701
15615,14.0,137.9655172413793,701
15616,15.0,173.95652173913044,701
15617,16.0,200.05,701
15618,17.0,222.27777777777777,701
15619,18.0,266.73333333333335,701
15620,20.0,333.4166666666667,701
15621,21.0,400.1,701
15622,23.0,444.55555555555554,701
15623,24.0,500.125,701
15624,28.0,666.8333333333334,701
15625,30.0,800.2,701
15626,31.0,1333.6666666666667,701
15627,37.0,4001.0,701
15628,0.0,1.00025,702
15629,1.0,3.303881090008258,702
15630,2.0,5.392183288409703,702
15631,3.0,7.738878143133462,702
15632,4.0,10.961643835616439,702
15633,5.0,15.09811320754717,702
15634,6.0,20.309644670050762,702
15635,7.0,27.033783783783782,702
15636,8.0,34.1965811965812,702
15637,9.0,42.11578947368421,702
15638,10.0,51.294871794871796,702
15639,11.0,65.59016393442623,702
15640,12.0,86.97826086956522,702
15641,13.0,111.13888888888889,702
15642,14.0,125.03125,702
15643,15.0,166.70833333333334,702
15644,16.0,173.95652173913044,702
15645,17.0,190.52380952380952,702
15646,18.0,266.73333333333335,702
15647,19.0,307.7692307692308,702
15648,21.0,333.4166666666667,702
15649,22.0,500.125,702
15650,23.0,800.2,702
15651,27.0,1000.25,702
15652,29.0,1333.6666666666667,702
15653,30.0,2000.5,702
15654,32.0,4001.0,702
15655,0.0,1.00025,703
15656,1.0,3.170364500792393,703
15657,2.0,5.370469798657719,703
15658,3.0,7.954274353876739,703
15659,4.0,11.175977653631286,703
15660,5.0,15.751968503937007,703
15661,6.0,21.28191489361702,703
15662,7.0,28.784172661870503,703
15663,8.0,40.41414141414141,703
15664,9.0,54.80821917808219,703
15665,10.0,66.68333333333334,703
15666,11.0,83.35416666666667,703
15667,12.0,111.13888888888889,703
15668,13.0,173.95652173913044,703
15669,14.0,190.52380952380952,703
15670,15.0,266.73333333333335,703
15671,16.0,307.7692307692308,703
15672,18.0,400.1,703
15673,19.0,444.55555555555554,703
15674,20.0,500.125,703
15675,21.0,571.5714285714286,703
15676,22.0,666.8333333333334,703
15677,24.0,1000.25,703
15678,25.0,1333.6666666666667,703
15679,26.0,2000.5,703
15680,0.0,1.00025,704
15681,1.0,3.1931364724660813,704
15682,2.0,5.421409214092141,704
15683,3.0,8.53091684434968,704
15684,4.0,12.348765432098766,704
15685,5.0,16.670833333333334,704
15686,6.0,22.47752808988764,704
15687,7.0,30.776923076923076,704
15688,8.0,40.01,704
15689,9.0,49.39506172839506,704
15690,10.0,62.515625,704
15691,11.0,80.02,704
15692,12.0,97.58536585365853,704
15693,13.0,114.31428571428572,704
15694,14.0,166.70833333333334,704
15695,15.0,200.05,704
15696,16.0,222.27777777777777,704
15697,17.0,250.0625,704
15698,18.0,285.7857142857143,704
15699,19.0,333.4166666666667,704
15700,20.0,500.125,704
15701,22.0,571.5714285714286,704
15702,23.0,666.8333333333334,704
15703,24.0,1000.25,704
15704,25.0,2000.5,704
15705,26.0,4001.0,704
15706,0.0,1.00025,705
15707,1.0,2.90559186637618,705
15708,2.0,5.0774111675126905,705
15709,3.0,8.16530612244898,705
15710,4.0,11.837278106508876,705
15711,5.0,17.17167381974249,705
15712,6.0,24.54601226993865,705
15713,7.0,35.723214285714285,705
15714,8.0,48.792682926829265,705
15715,9.0,64.53225806451613,705
15716,10.0,105.28947368421052,705
15717,11.0,125.03125,705
15718,12.0,166.70833333333334,705
15719,13.0,210.57894736842104,705
15720,14.0,333.4166666666667,705
15721,15.0,500.125,705
15722,17.0,666.8333333333334,705
15723,18.0,800.2,705
15724,20.0,1333.6666666666667,705
15725,23.0,2000.5,705
15726,24.0,4001.0,705
15727,0.0,1.00025,706
15728,1.0,2.7329234972677594,706
15729,2.0,4.768772348033373,706
15730,3.0,7.799220272904483,706
15731,4.0,11.837278106508876,706
15732,5.0,18.104072398190045,706
15733,6.0,26.85234899328859,706
15734,7.0,37.0462962962963,706
15735,8.0,57.15714285714286,706
15736,9.0,78.45098039215686,706
15737,10.0,114.31428571428572,706
15738,11.0,148.1851851851852,706
15739,12.0,181.86363636363637,706
15740,13.0,307.7692307692308,706
15741,14.0,444.55555555555554,706
15742,15.0,800.2,706
15743,17.0,1333.6666666666667,706
15744,18.0,2000.5,706
15745,23.0,4001.0,706
15746,0.0,1.00025,707
15747,1.0,2.59300064808814,707
15748,2.0,4.6850117096018735,707
15749,3.0,7.592030360531309,707
15750,4.0,11.530259365994237,707
15751,5.0,17.782222222222224,707
15752,6.0,25.98051948051948,707
15753,7.0,34.491379310344826,707
15754,8.0,44.95505617977528,707
15755,9.0,61.55384615384615,707
15756,10.0,83.35416666666667,707
15757,11.0,102.58974358974359,707
15758,12.0,148.1851851851852,707
15759,13.0,200.05,707
15760,14.0,285.7857142857143,707
15761,15.0,363.72727272727275,707
15762,16.0,444.55555555555554,707
15763,17.0,571.5714285714286,707
15764,18.0,1000.25,707
15765,22.0,2000.5,707
15766,23.0,4001.0,707
15767,0.0,1.00025,708
15768,1.0,2.6637816245006656,708
15769,2.0,4.97636815920398,708
15770,3.0,8.14867617107943,708
15771,4.0,12.621451104100947,708
15772,5.0,18.353211009174313,708
15773,6.0,25.647435897435898,708
15774,7.0,32.52845528455285,708
15775,8.0,40.826530612244895,708
15776,9.0,55.56944444444444,708
15777,10.0,63.507936507936506,708
15778,11.0,85.12765957446808,708
15779,12.0,111.13888888888889,708
15780,13.0,160.04,708
15781,14.0,222.27777777777777,708
15782,15.0,285.7857142857143,708
15783,17.0,363.72727272727275,708
15784,18.0,444.55555555555554,708
15785,19.0,571.5714285714286,708
15786,20.0,666.8333333333334,708
15787,21.0,1000.25,708
15788,22.0,1333.6666666666667,708
15789,23.0,4001.0,708
15790,0.0,1.00025,709
15791,1.0,2.527479469361971,709
15792,2.0,4.826296743063932,709
15793,3.0,8.01803607214429,709
15794,4.0,13.381270903010034,709
15795,5.0,18.96208530805687,709
15796,6.0,27.033783783783782,709
15797,7.0,35.723214285714285,709
15798,8.0,50.64556962025316,709
15799,9.0,75.49056603773585,709
15800,10.0,114.31428571428572,709
15801,11.0,173.95652173913044,709
15802,12.0,235.35294117647058,709
15803,13.0,333.4166666666667,709
15804,14.0,444.55555555555554,709
15805,15.0,500.125,709
15806,16.0,571.5714285714286,709
15807,17.0,666.8333333333334,709
15808,18.0,800.2,709
15809,20.0,1000.25,709
15810,21.0,1333.6666666666667,709
15811,22.0,2000.5,709
15812,29.0,4001.0,709
15813,0.0,1.00025,710
15814,1.0,3.0871913580246915,710
15815,2.0,5.243774574049803,710
15816,3.0,8.232510288065845,710
15817,4.0,12.161094224924012,710
15818,5.0,17.70353982300885,710
15819,6.0,24.396341463414632,710
15820,7.0,33.90677966101695,710
15821,8.0,48.204819277108435,710
15822,9.0,59.71641791044776,710
15823,10.0,78.45098039215686,710
15824,11.0,102.58974358974359,710
15825,12.0,137.9655172413793,710
15826,13.0,173.95652173913044,710
15827,14.0,210.57894736842104,710
15828,15.0,285.7857142857143,710
15829,16.0,444.55555555555554,710
15830,17.0,571.5714285714286,710
15831,18.0,666.8333333333334,710
15832,19.0,800.2,710
15833,23.0,2000.5,710
15834,0.0,1.00025,711
15835,1.0,3.1306729264475743,711
15836,2.0,5.320478723404255,711
15837,3.0,8.370292887029288,711
15838,4.0,11.979041916167665,711
15839,5.0,16.953389830508474,711
15840,6.0,24.24848484848485,711
15841,7.0,33.90677966101695,711
15842,8.0,45.46590909090909,711
15843,9.0,64.53225806451613,711
15844,10.0,90.93181818181819,711
15845,11.0,111.13888888888889,711
15846,12.0,133.36666666666667,711
15847,13.0,235.35294117647058,711
15848,14.0,363.72727272727275,711
15849,16.0,666.8333333333334,711
15850,19.0,2000.5,711
15851,20.0,4001.0,711
15852,0.0,1.00025,712
15853,1.0,3.182975338106603,712
15854,2.0,5.603641456582633,712
15855,3.0,8.476694915254237,712
15856,4.0,12.161094224924012,712
15857,5.0,16.601659751037346,712
15858,6.0,24.396341463414632,712
15859,7.0,36.372727272727275,712
15860,8.0,48.792682926829265,712
15861,9.0,64.53225806451613,712
15862,10.0,93.04651162790698,712
15863,11.0,129.06451612903226,712
15864,12.0,181.86363636363637,712
15865,13.0,235.35294117647058,712
15866,14.0,307.7692307692308,712
15867,16.0,400.1,712
15868,17.0,500.125,712
15869,18.0,571.5714285714286,712
15870,19.0,800.2,712
15871,21.0,1000.25,712
15872,22.0,2000.5,712
15873,0.0,1.00025,713
15874,1.0,2.731058020477816,713
15875,2.0,5.090330788804072,713
15876,3.0,8.066532258064516,713
15877,4.0,12.503125,713
15878,5.0,18.186363636363637,713
15879,6.0,27.97902097902098,713
15880,7.0,40.01,713
15881,8.0,58.838235294117645,713
15882,9.0,80.02,713
15883,10.0,121.24242424242425,713
15884,11.0,222.27777777777777,713
15885,12.0,333.4166666666667,713
15886,13.0,400.1,713
15887,14.0,800.2,713
15888,18.0,1000.25,713
15889,20.0,1333.6666666666667,713
15890,21.0,2000.5,713
15891,27.0,4001.0,713
15892,0.0,1.00025,714
15893,1.0,2.163872363439697,714
15894,2.0,4.495505617977528,714
15895,3.0,9.01126126126126,714
15896,4.0,16.33061224489796,714
15897,5.0,27.593103448275862,714
15898,6.0,42.11578947368421,714
15899,7.0,68.98275862068965,714
15900,8.0,114.31428571428572,714
15901,9.0,173.95652173913044,714
15902,10.0,266.73333333333335,714
15903,11.0,500.125,714
15904,12.0,800.2,714
15905,13.0,1000.25,714
15906,14.0,2000.5,714
15907,23.0,4001.0,714
15908,0.0,1.00025,715
15909,1.0,2.03199593702387,715
15910,2.0,4.107802874743326,715
15911,3.0,7.784046692607004,715
15912,4.0,13.796551724137931,715
15913,5.0,21.983516483516482,715
15914,6.0,35.4070796460177,715
15915,7.0,54.80821917808219,715
15916,8.0,90.93181818181819,715
15917,9.0,142.89285714285714,715
15918,10.0,235.35294117647058,715
15919,11.0,307.7692307692308,715
15920,12.0,400.1,715
15921,13.0,444.55555555555554,715
15922,14.0,571.5714285714286,715
15923,15.0,666.8333333333334,715
15924,16.0,1000.25,715
15925,17.0,1333.6666666666667,715
15926,20.0,4001.0,715
15927,0.0,1.00025,716
15928,1.0,2.257900677200903,716
15929,2.0,4.495505617977528,716
15930,3.0,7.922772277227723,716
15931,4.0,13.29235880398671,716
