,days_over,return_period
4767,0.0,1
4768,0.0,1
4769,0.0,1
4770,1.0,3
4771,0.0,1
4772,0.0,1
4773,0.0,1
4774,0.0,1
4775,0.0,1
4776,0.0,1
4777,0.0,1
4778,4.0,21
4779,0.0,1
4780,0.0,1
4781,0.0,1
4782,0.0,1
4783,0.0,1
4784,0.0,1
4785,2.0,6
4786,3.0,12
4787,0.0,1
4788,1.0,3
4789,0.0,1
4790,0.0,1
4791,2.0,6
4792,0.0,1
4793,0.0,1
4794,1.0,3
4795,0.0,1
4796,0.0,1
4797,0.0,1
4798,0.0,1
4799,0.0,1
4800,0.0,1
4801,0.0,1
4802,0.0,1
4803,0.0,1
4804,0.0,1
4805,1.0,3
4806,0.0,1
4807,0.0,1
4808,2.0,6
4809,0.0,1
4810,3.0,12
4811,0.0,1
4812,0.0,1
4813,0.0,1
4814,0.0,1
4815,0.0,1
4816,0.0,1
4817,0.0,1
4818,0.0,1
4819,0.0,1
4820,0.0,1
4821,0.0,1
4822,1.0,3
4823,2.0,6
4824,0.0,1
4825,0.0,1
4826,1.0,3
4827,1.0,3
4828,0.0,1
4829,0.0,1
4830,0.0,1
4831,3.0,12
4832,0.0,1
4833,0.0,1
4834,0.0,1
4835,0.0,1
4836,0.0,1
4837,0.0,1
4838,1.0,3
4839,0.0,1
4840,0.0,1
4841,3.0,12
4842,0.0,1
4843,11.0,285
4844,1.0,3
4845,1.0,3
4846,0.0,1
4847,0.0,1
4848,0.0,1
4849,0.0,1
4850,0.0,1
4851,0.0,1
4852,0.0,1
4853,0.0,1
4854,0.0,1
4855,0.0,1
4856,0.0,1
4857,0.0,1
4858,0.0,1
4859,0.0,1
4860,0.0,1
4861,1.0,3
4862,0.0,1
4863,1.0,3
4864,0.0,1
4865,1.0,3
4866,0.0,1
4867,1.0,3
4868,0.0,1
4869,2.0,6
4870,0.0,1
4871,2.0,6
4872,6.0,52
4873,0.0,1
4874,0.0,1
4875,0.0,1
4876,2.0,6
4877,0.0,1
4878,0.0,1
4879,0.0,1
4880,0.0,1
4881,0.0,1
4882,0.0,1
4883,0.0,1
4884,0.0,1
4885,0.0,1
4886,4.0,21
4887,0.0,1
4888,0.0,1
4889,0.0,1
4890,0.0,1
4891,0.0,1
4892,0.0,1
4893,3.0,12
4894,2.0,6
4895,0.0,1
4896,0.0,1
4897,0.0,1
4898,0.0,1
4899,0.0,1
4900,0.0,1
4901,0.0,1
4902,0.0,1
4903,0.0,1
4904,1.0,3
4905,0.0,1
4906,0.0,1
4907,0.0,1
4908,6.0,52
4909,0.0,1
4910,0.0,1
4911,0.0,1
4912,9.0,147
4913,0.0,1
4914,0.0,1
4915,0.0,1
4916,0.0,1
4917,0.0,1
4918,0.0,1
4919,1.0,3
4920,2.0,6
4921,0.0,1
4922,1.0,3
4923,0.0,1
4924,3.0,12
4925,0.0,1
4926,0.0,1
4927,0.0,1
4928,0.0,1
4929,0.0,1
4930,0.0,1
4931,0.0,1
4932,0.0,1
4933,1.0,3
4934,0.0,1
4935,0.0,1
4936,0.0,1
4937,1.0,3
4938,0.0,1
4939,0.0,1
4940,0.0,1
4941,0.0,1
4942,0.0,1
4943,0.0,1
4944,0.0,1
4945,0.0,1
4946,0.0,1
4947,1.0,3
4948,0.0,1
4949,0.0,1
4950,0.0,1
4951,1.0,3
4952,0.0,1
4953,4.0,21
4954,1.0,3
4955,0.0,1
4956,0.0,1
4957,0.0,1
4958,0.0,1
4959,0.0,1
4960,0.0,1
4961,0.0,1
4962,0.0,1
4963,0.0,1
4964,0.0,1
4965,2.0,6
4966,0.0,1
4967,0.0,1
4968,2.0,6
4969,1.0,3
4970,2.0,6
4971,2.0,6
4972,0.0,1
4973,0.0,1
4974,1.0,3
4975,0.0,1
4976,0.0,1
4977,1.0,3
4978,0.0,1
4979,3.0,12
4980,0.0,1
4981,2.0,6
4982,0.0,1
4983,1.0,3
4984,1.0,3
4985,2.0,6
4986,0.0,1
4987,0.0,1
4988,0.0,1
4989,0.0,1
4990,0.0,1
4991,0.0,1
4992,0.0,1
4993,0.0,1
4994,0.0,1
4995,0.0,1
4996,0.0,1
4997,1.0,3
4998,0.0,1
4999,0.0,1
5000,0.0,1
5001,0.0,1
5002,1.0,3
5003,0.0,1
5004,0.0,1
5005,11.0,285
5006,8.0,108
5007,0.0,1
5008,2.0,6
5009,0.0,1
5010,2.0,6
5011,1.0,3
5012,0.0,1
5013,0.0,1
5014,1.0,3
5015,0.0,1
5016,0.0,1
5017,0.0,1
5018,0.0,1
5019,2.0,6
5020,1.0,3
5021,0.0,1
5022,0.0,1
5023,0.0,1
5024,0.0,1
5025,0.0,1
5026,1.0,3
5027,0.0,1
5028,3.0,12
5029,0.0,1
5030,2.0,6
5031,0.0,1
5032,0.0,1
5033,0.0,1
5034,0.0,1
5035,13.0,555
5036,0.0,1
5037,0.0,1
5038,0.0,1
5039,0.0,1
5040,0.0,1
5041,0.0,1
5042,0.0,1
5043,0.0,1
5044,0.0,1
5045,0.0,1
5046,0.0,1
5047,1.0,3
5048,3.0,12
5049,2.0,6
5050,0.0,1
5051,0.0,1
5052,1.0,3
5053,0.0,1
5054,0.0,1
5055,0.0,1
5056,0.0,1
5057,0.0,1
5058,0.0,1
5059,0.0,1
5060,0.0,1
5061,0.0,1
5062,3.0,12
5063,0.0,1
5064,0.0,1
5065,0.0,1
5066,0.0,1
5067,0.0,1
5068,0.0,1
5069,0.0,1
5070,1.0,3
5071,1.0,3
5072,0.0,1
5073,0.0,1
5074,0.0,1
5075,0.0,1
5076,1.0,3
5077,0.0,1
5078,0.0,1
5079,4.0,21
5080,0.0,1
5081,0.0,1
5082,2.0,6
5083,2.0,6
5084,5.0,33
5085,0.0,1
5086,2.0,6
5087,0.0,1
5088,1.0,3
5089,1.0,3
5090,1.0,3
5091,0.0,1
5092,3.0,12
5093,4.0,21
5094,0.0,1
5095,1.0,3
5096,0.0,1
5097,0.0,1
5098,0.0,1
5099,0.0,1
5100,0.0,1
5101,1.0,3
5102,0.0,1
5103,0.0,1
5104,0.0,1
5105,0.0,1
5106,0.0,1
5107,1.0,3
5108,1.0,3
5109,0.0,1
5110,0.0,1
5111,0.0,1
5112,0.0,1
5113,0.0,1
5114,2.0,6
5115,0.0,1
5116,2.0,6
5117,0.0,1
5118,8.0,108
5119,0.0,1
5120,0.0,1
5121,0.0,1
5122,0.0,1
5123,2.0,6
5124,0.0,1
5125,0.0,1
5126,0.0,1
5127,0.0,1
5128,0.0,1
5129,0.0,1
5130,0.0,1
5131,2.0,6
5132,0.0,1
5133,0.0,1
5134,1.0,3
5135,0.0,1
5136,0.0,1
5137,5.0,33
5138,1.0,3
5139,2.0,6
5140,0.0,1
5141,0.0,1
5142,10.0,212
5143,0.0,1
5144,1.0,3
5145,0.0,1
5146,0.0,1
5147,0.0,1
5148,0.0,1
5149,0.0,1
5150,0.0,1
5151,1.0,3
5152,0.0,1
5153,0.0,1
5154,0.0,1
5155,0.0,1
5156,0.0,1
5157,0.0,1
5158,0.0,1
5159,0.0,1
5160,0.0,1
5161,0.0,1
5162,0.0,1
5163,0.0,1
5164,0.0,1
5165,2.0,6
5166,5.0,33
5167,2.0,6
5168,0.0,1
5169,3.0,12
5170,2.0,6
5171,1.0,3
5172,0.0,1
5173,1.0,3
5174,3.0,12
5175,0.0,1
5176,4.0,21
5177,0.0,1
5178,0.0,1
5179,0.0,1
5180,2.0,6
5181,0.0,1
5182,0.0,1
5183,0.0,1
5184,0.0,1
5185,0.0,1
5186,3.0,12
5187,9.0,147
5188,0.0,1
5189,0.0,1
5190,1.0,3
5191,1.0,3
5192,5.0,33
5193,0.0,1
5194,0.0,1
5195,0.0,1
5196,0.0,1
5197,0.0,1
5198,0.0,1
5199,4.0,21
5200,1.0,3
5201,0.0,1
5202,0.0,1
5203,0.0,1
5204,0.0,1
5205,0.0,1
5206,0.0,1
5207,0.0,1
5208,0.0,1
5209,0.0,1
5210,0.0,1
5211,0.0,1
5212,0.0,1
5213,0.0,1
5214,0.0,1
5215,0.0,1
5216,3.0,12
5217,0.0,1
5218,2.0,6
5219,0.0,1
5220,0.0,1
5221,4.0,21
5222,0.0,1
5223,2.0,6
5224,0.0,1
5225,0.0,1
5226,0.0,1
5227,1.0,3
5228,0.0,1
5229,0.0,1
5230,0.0,1
5231,1.0,3
5232,0.0,1
5233,2.0,6
5234,0.0,1
5235,0.0,1
5236,0.0,1
5237,0.0,1
5238,2.0,6
5239,0.0,1
5240,0.0,1
5241,0.0,1
5242,0.0,1
5243,1.0,3
5244,0.0,1
5245,5.0,33
5246,0.0,1
5247,1.0,3
5248,0.0,1
5249,0.0,1
5250,0.0,1
5251,1.0,3
5252,2.0,6
5253,1.0,3
5254,1.0,3
5255,0.0,1
5256,0.0,1
5257,0.0,1
5258,0.0,1
5259,0.0,1
5260,0.0,1
5261,0.0,1
5262,0.0,1
5263,0.0,1
5264,0.0,1
5265,1.0,3
5266,0.0,1
5267,0.0,1
5268,0.0,1
5269,0.0,1
5270,0.0,1
5271,0.0,1
5272,0.0,1
5273,1.0,3
5274,3.0,12
5275,0.0,1
5276,0.0,1
5277,0.0,1
5278,0.0,1
5279,0.0,1
5280,5.0,33
5281,0.0,1
5282,1.0,3
5283,0.0,1
5284,0.0,1
5285,1.0,3
5286,0.0,1
5287,0.0,1
5288,0.0,1
5289,1.0,3
5290,0.0,1
5291,0.0,1
5292,0.0,1
5293,0.0,1
5294,0.0,1
5295,0.0,1
5296,0.0,1
5297,0.0,1
5298,0.0,1
5299,0.0,1
5300,0.0,1
5301,2.0,6
5302,0.0,1
5303,0.0,1
5304,0.0,1
5305,0.0,1
5306,2.0,6
5307,0.0,1
5308,0.0,1
5309,0.0,1
5310,0.0,1
5311,0.0,1
5312,0.0,1
5313,0.0,1
5314,0.0,1
5315,0.0,1
5316,0.0,1
5317,0.0,1
5318,0.0,1
5319,5.0,33
5320,0.0,1
5321,1.0,3
5322,0.0,1
5323,1.0,3
5324,1.0,3
5325,0.0,1
5326,1.0,3
5327,4.0,21
5328,0.0,1
5329,0.0,1
5330,0.0,1
5331,3.0,12
5332,0.0,1
5333,1.0,3
5334,1.0,3
5335,0.0,1
5336,1.0,3
5337,0.0,1
5338,0.0,1
5339,0.0,1
5340,0.0,1
5341,1.0,3
5342,0.0,1
5343,0.0,1
5344,0.0,1
5345,0.0,1
5346,1.0,3
5347,0.0,1
5348,1.0,3
5349,0.0,1
5350,0.0,1
5351,3.0,12
5352,0.0,1
5353,6.0,52
5354,0.0,1
5355,0.0,1
5356,0.0,1
5357,0.0,1
5358,0.0,1
5359,0.0,1
5360,4.0,21
5361,2.0,6
5362,0.0,1
5363,2.0,6
5364,0.0,1
5365,0.0,1
5366,0.0,1
5367,0.0,1
5368,0.0,1
5369,0.0,1
5370,0.0,1
5371,0.0,1
5372,1.0,3
5373,0.0,1
5374,0.0,1
5375,0.0,1
5376,0.0,1
5377,0.0,1
5378,0.0,1
5379,0.0,1
5380,0.0,1
5381,0.0,1
5382,5.0,33
5383,0.0,1
5384,2.0,6
5385,0.0,1
5386,2.0,6
5387,0.0,1
5388,2.0,6
5389,0.0,1
5390,0.0,1
5391,2.0,6
5392,0.0,1
5393,3.0,12
5394,0.0,1
5395,2.0,6
5396,0.0,1
5397,0.0,1
5398,0.0,1
5399,0.0,1
5400,9.0,147
5401,0.0,1
5402,0.0,1
5403,0.0,1
5404,0.0,1
5405,0.0,1
5406,0.0,1
5407,0.0,1
5408,0.0,1
5409,1.0,3
5410,0.0,1
5411,0.0,1
5412,0.0,1
5413,1.0,3
5414,0.0,1
5415,1.0,3
5416,0.0,1
5417,1.0,3
5418,2.0,6
5419,0.0,1
5420,1.0,3
5421,0.0,1
5422,0.0,1
5423,0.0,1
5424,0.0,1
5425,0.0,1
5426,1.0,3
5427,0.0,1
5428,0.0,1
5429,0.0,1
5430,0.0,1
5431,0.0,1
5432,0.0,1
5433,2.0,6
5434,0.0,1
5435,0.0,1
5436,0.0,1
5437,0.0,1
5438,0.0,1
5439,1.0,3
5440,0.0,1
5441,0.0,1
5442,0.0,1
5443,3.0,12
5444,3.0,12
5445,1.0,3
5446,3.0,12
5447,2.0,6
5448,1.0,3
5449,0.0,1
5450,0.0,1
5451,0.0,1
5452,0.0,1
5453,2.0,6
5454,0.0,1
5455,0.0,1
5456,3.0,12
5457,0.0,1
5458,0.0,1
5459,1.0,3
5460,6.0,52
5461,0.0,1
5462,0.0,1
5463,1.0,3
5464,0.0,1
5465,0.0,1
5466,6.0,52
5467,0.0,1
5468,1.0,3
5469,0.0,1
5470,0.0,1
5471,1.0,3
5472,2.0,6
5473,0.0,1
5474,0.0,1
5475,0.0,1
5476,0.0,1
5477,0.0,1
5478,1.0,3
5479,3.0,12
5480,0.0,1
5481,1.0,3
5482,0.0,1
5483,0.0,1
5484,0.0,1
5485,0.0,1
5486,0.0,1
5487,1.0,3
5488,0.0,1
5489,0.0,1
5490,0.0,1
5491,0.0,1
5492,0.0,1
5493,0.0,1
5494,0.0,1
5495,0.0,1
5496,8.0,108
5497,6.0,52
5498,0.0,1
5499,0.0,1
5500,3.0,12
5501,1.0,3
5502,0.0,1
5503,0.0,1
5504,2.0,6
5505,0.0,1
5506,2.0,6
5507,3.0,12
5508,0.0,1
5509,0.0,1
5510,0.0,1
5511,0.0,1
5512,0.0,1
5513,0.0,1
5514,0.0,1
5515,0.0,1
5516,2.0,6
5517,3.0,12
5518,0.0,1
5519,8.0,108
5520,0.0,1
5521,3.0,12
5522,1.0,3
5523,0.0,1
5524,1.0,3
5525,0.0,1
5526,0.0,1
5527,0.0,1
5528,9.0,147
5529,0.0,1
5530,0.0,1
5531,0.0,1
5532,0.0,1
5533,0.0,1
5534,0.0,1
5535,0.0,1
5536,0.0,1
5537,2.0,6
5538,0.0,1
5539,3.0,12
5540,0.0,1
5541,0.0,1
5542,0.0,1
5543,0.0,1
5544,0.0,1
5545,0.0,1
5546,1.0,3
5547,0.0,1
5548,0.0,1
5549,0.0,1
5550,1.0,3
5551,0.0,1
5552,0.0,1
5553,0.0,1
5554,4.0,21
5555,0.0,1
5556,0.0,1
5557,2.0,6
5558,0.0,1
5559,3.0,12
5560,0.0,1
5561,0.0,1
5562,0.0,1
5563,0.0,1
5564,0.0,1
5565,0.0,1
5566,1.0,3
5567,2.0,6
5568,0.0,1
5569,0.0,1
5570,2.0,6
5571,0.0,1
5572,0.0,1
5573,0.0,1
5574,0.0,1
5575,2.0,6
5576,0.0,1
5577,0.0,1
5578,0.0,1
5579,0.0,1
5580,0.0,1
5581,0.0,1
5582,0.0,1
5583,0.0,1
5584,13.0,555
5585,0.0,1
5586,0.0,1
5587,0.0,1
5588,1.0,3
5589,0.0,1
5590,2.0,6
5591,0.0,1
5592,4.0,21
5593,0.0,1
5594,0.0,1
5595,0.0,1
5596,0.0,1
5597,2.0,6
5598,0.0,1
5599,0.0,1
5600,0.0,1
5601,0.0,1
5602,0.0,1
5603,0.0,1
5604,0.0,1
5605,1.0,3
5606,0.0,1
5607,2.0,6
5608,2.0,6
5609,0.0,1
5610,0.0,1
5611,5.0,33
5612,1.0,3
5613,0.0,1
5614,0.0,1
5615,2.0,6
5616,0.0,1
5617,2.0,6
5618,0.0,1
5619,0.0,1
5620,1.0,3
5621,1.0,3
5622,0.0,1
5623,0.0,1
5624,0.0,1
5625,2.0,6
5626,0.0,1
5627,4.0,21
5628,0.0,1
5629,0.0,1
5630,0.0,1
5631,0.0,1
5632,2.0,6
5633,0.0,1
5634,0.0,1
5635,0.0,1
5636,0.0,1
5637,2.0,6
5638,0.0,1
5639,0.0,1
5640,0.0,1
5641,1.0,3
5642,0.0,1
5643,1.0,3
5644,0.0,1
5645,0.0,1
5646,1.0,3
5647,1.0,3
5648,3.0,12
5649,0.0,1
5650,0.0,1
5651,1.0,3
5652,0.0,1
5653,0.0,1
5654,2.0,6
5655,0.0,1
5656,0.0,1
5657,0.0,1
5658,4.0,21
5659,0.0,1
5660,0.0,1
5661,0.0,1
5662,1.0,3
5663,1.0,3
5664,2.0,6
5665,1.0,3
5666,9.0,147
5667,0.0,1
5668,0.0,1
5669,11.0,285
5670,0.0,1
5671,0.0,1
5672,0.0,1
5673,0.0,1
5674,0.0,1
5675,0.0,1
5676,0.0,1
5677,0.0,1
5678,0.0,1
5679,0.0,1
5680,0.0,1
5681,0.0,1
5682,1.0,3
5683,0.0,1
5684,1.0,3
5685,0.0,1
5686,2.0,6
5687,0.0,1
5688,0.0,1
5689,0.0,1
5690,5.0,33
5691,1.0,3
5692,0.0,1
5693,0.0,1
5694,0.0,1
5695,0.0,1
5696,0.0,1
5697,3.0,12
5698,0.0,1
5699,0.0,1
5700,1.0,3
5701,0.0,1
5702,0.0,1
5703,1.0,3
5704,0.0,1
5705,3.0,12
5706,0.0,1
5707,1.0,3
5708,4.0,21
5709,0.0,1
5710,0.0,1
5711,7.0,75
5712,0.0,1
5713,0.0,1
5714,0.0,1
5715,0.0,1
5716,0.0,1
5717,1.0,3
5718,0.0,1
5719,0.0,1
5720,0.0,1
5721,0.0,1
5722,0.0,1
5723,1.0,3
5724,4.0,21
5725,0.0,1
5726,0.0,1
5727,0.0,1
5728,0.0,1
5729,0.0,1
5730,0.0,1
5731,0.0,1
5732,0.0,1
5733,0.0,1
5734,5.0,33
5735,0.0,1
5736,5.0,33
5737,0.0,1
5738,0.0,1
5739,2.0,6
5740,0.0,1
5741,0.0,1
5742,0.0,1
5743,0.0,1
5744,0.0,1
5745,1.0,3
5746,0.0,1
5747,2.0,6
5748,0.0,1
5749,0.0,1
5750,0.0,1
5751,0.0,1
5752,0.0,1
5753,3.0,12
5754,0.0,1
5755,1.0,3
5756,1.0,3
5757,0.0,1
5758,0.0,1
5759,8.0,108
5760,0.0,1
5761,0.0,1
5762,2.0,6
5763,0.0,1
5764,2.0,6
5765,0.0,1
5766,0.0,1
5767,1.0,3
5768,1.0,3
5769,0.0,1
5770,0.0,1
5771,1.0,3
5772,0.0,1
5773,0.0,1
5774,0.0,1
5775,0.0,1
5776,0.0,1
5777,1.0,3
5778,0.0,1
5779,0.0,1
5780,0.0,1
5781,3.0,12
5782,0.0,1
5783,0.0,1
5784,0.0,1
5785,0.0,1
5786,4.0,21
5787,1.0,3
5788,3.0,12
5789,0.0,1
5790,2.0,6
5791,0.0,1
5792,0.0,1
5793,4.0,21
5794,1.0,3
5795,0.0,1
5796,0.0,1
5797,0.0,1
5798,0.0,1
5799,0.0,1
5800,0.0,1
5801,1.0,3
5802,0.0,1
5803,0.0,1
5804,4.0,21
5805,0.0,1
5806,0.0,1
5807,2.0,6
5808,1.0,3
5809,0.0,1
5810,0.0,1
5811,0.0,1
5812,0.0,1
5813,2.0,6
5814,0.0,1
5815,0.0,1
5816,0.0,1
5817,0.0,1
5818,1.0,3
5819,0.0,1
5820,1.0,3
5821,1.0,3
5822,0.0,1
5823,0.0,1
5824,0.0,1
5825,0.0,1
5826,1.0,3
5827,0.0,1
5828,0.0,1
5829,1.0,3
5830,0.0,1
5831,4.0,21
5832,0.0,1
5833,0.0,1
5834,0.0,1
5835,1.0,3
5836,0.0,1
5837,1.0,3
5838,0.0,1
5839,0.0,1
5840,0.0,1
5841,0.0,1
5842,0.0,1
5843,0.0,1
5844,2.0,6
5845,1.0,3
5846,0.0,1
5847,0.0,1
5848,0.0,1
5849,0.0,1
5850,0.0,1
5851,0.0,1
5852,0.0,1
5853,0.0,1
5854,0.0,1
5855,0.0,1
5856,0.0,1
5857,0.0,1
5858,6.0,52
5859,0.0,1
5860,0.0,1
5861,2.0,6
5862,1.0,3
5863,0.0,1
5864,0.0,1
5865,0.0,1
5866,1.0,3
5867,0.0,1
5868,0.0,1
5869,0.0,1
5870,1.0,3
5871,0.0,1
5872,0.0,1
5873,0.0,1
5874,0.0,1
5875,0.0,1
5876,1.0,3
5877,0.0,1
5878,2.0,6
5879,0.0,1
5880,0.0,1
5881,0.0,1
5882,0.0,1
5883,0.0,1
5884,0.0,1
5885,0.0,1
5886,3.0,12
5887,1.0,3
5888,0.0,1
5889,3.0,12
5890,2.0,6
5891,2.0,6
5892,3.0,12
5893,0.0,1
5894,0.0,1
5895,0.0,1
5896,0.0,1
5897,3.0,12
5898,1.0,3
5899,0.0,1
5900,0.0,1
5901,0.0,1
5902,2.0,6
5903,11.0,285
5904,0.0,1
5905,2.0,6
5906,0.0,1
5907,0.0,1
5908,1.0,3
5909,1.0,3
5910,1.0,3
5911,0.0,1
5912,0.0,1
5913,1.0,3
5914,0.0,1
5915,0.0,1
5916,0.0,1
5917,0.0,1
5918,1.0,3
5919,2.0,6
5920,0.0,1
5921,2.0,6
5922,1.0,3
5923,0.0,1
5924,0.0,1
5925,0.0,1
5926,0.0,1
5927,0.0,1
5928,0.0,1
5929,0.0,1
5930,1.0,3
5931,0.0,1
5932,1.0,3
5933,0.0,1
5934,0.0,1
5935,2.0,6
5936,0.0,1
5937,0.0,1
5938,0.0,1
5939,0.0,1
5940,1.0,3
5941,0.0,1
5942,0.0,1
5943,0.0,1
5944,2.0,6
5945,0.0,1
5946,0.0,1
5947,0.0,1
5948,0.0,1
5949,0.0,1
5950,0.0,1
5951,0.0,1
5952,0.0,1
5953,3.0,12
5954,1.0,3
5955,0.0,1
5956,0.0,1
5957,0.0,1
5958,0.0,1
5959,0.0,1
5960,0.0,1
5961,0.0,1
5962,0.0,1
5963,0.0,1
5964,0.0,1
5965,6.0,52
5966,1.0,3
5967,1.0,3
5968,0.0,1
5969,0.0,1
5970,0.0,1
5971,0.0,1
5972,1.0,3
5973,13.0,555
5974,2.0,6
5975,0.0,1
5976,2.0,6
5977,0.0,1
5978,0.0,1
5979,0.0,1
5980,0.0,1
5981,0.0,1
5982,0.0,1
5983,0.0,1
5984,0.0,1
5985,0.0,1
5986,0.0,1
5987,0.0,1
5988,3.0,12
5989,1.0,3
5990,1.0,3
5991,1.0,3
5992,3.0,12
5993,1.0,3
5994,2.0,6
5995,0.0,1
5996,6.0,52
5997,0.0,1
5998,0.0,1
5999,1.0,3
6000,0.0,1
6001,1.0,3
6002,1.0,3
6003,0.0,1
6004,0.0,1
6005,1.0,3
6006,1.0,3
6007,0.0,1
6008,0.0,1
6009,1.0,3
6010,0.0,1
6011,1.0,3
6012,0.0,1
6013,0.0,1
6014,15.0,1428
6015,6.0,52
6016,0.0,1
6017,0.0,1
6018,0.0,1
6019,0.0,1
6020,0.0,1
6021,0.0,1
6022,0.0,1
6023,0.0,1
6024,0.0,1
6025,3.0,12
6026,6.0,52
6027,2.0,6
6028,0.0,1
6029,0.0,1
6030,0.0,1
6031,0.0,1
6032,0.0,1
6033,0.0,1
6034,2.0,6
6035,1.0,3
6036,0.0,1
6037,0.0,1
6038,0.0,1
6039,0.0,1
6040,0.0,1
6041,0.0,1
6042,0.0,1
6043,2.0,6
6044,0.0,1
6045,2.0,6
6046,5.0,33
6047,0.0,1
6048,0.0,1
6049,0.0,1
6050,6.0,52
6051,0.0,1
6052,0.0,1
6053,0.0,1
6054,0.0,1
6055,0.0,1
6056,0.0,1
6057,0.0,1
6058,2.0,6
6059,0.0,1
6060,0.0,1
6061,2.0,6
6062,0.0,1
6063,0.0,1
6064,2.0,6
6065,0.0,1
6066,0.0,1
6067,0.0,1
6068,0.0,1
6069,2.0,6
6070,1.0,3
6071,0.0,1
6072,0.0,1
6073,0.0,1
6074,0.0,1
6075,0.0,1
6076,4.0,21
6077,1.0,3
6078,0.0,1
6079,0.0,1
6080,1.0,3
6081,0.0,1
6082,2.0,6
6083,0.0,1
6084,0.0,1
6085,0.0,1
6086,3.0,12
6087,0.0,1
6088,0.0,1
6089,0.0,1
6090,1.0,3
6091,2.0,6
6092,0.0,1
6093,1.0,3
6094,2.0,6
6095,0.0,1
6096,0.0,1
6097,4.0,21
6098,1.0,3
6099,0.0,1
6100,0.0,1
6101,0.0,1
6102,0.0,1
6103,0.0,1
6104,0.0,1
6105,2.0,6
6106,0.0,1
6107,1.0,3
6108,0.0,1
6109,0.0,1
6110,3.0,12
6111,0.0,1
6112,1.0,3
6113,1.0,3
6114,0.0,1
6115,2.0,6
6116,0.0,1
6117,0.0,1
6118,0.0,1
6119,1.0,3
6120,0.0,1
6121,0.0,1
6122,1.0,3
6123,0.0,1
6124,0.0,1
6125,0.0,1
6126,0.0,1
6127,0.0,1
6128,0.0,1
6129,0.0,1
6130,0.0,1
6131,2.0,6
6132,0.0,1
6133,0.0,1
6134,0.0,1
6135,0.0,1
6136,0.0,1
6137,0.0,1
6138,0.0,1
6139,0.0,1
6140,0.0,1
6141,0.0,1
6142,2.0,6
6143,1.0,3
6144,1.0,3
6145,0.0,1
6146,2.0,6
6147,0.0,1
6148,1.0,3
6149,0.0,1
6150,0.0,1
6151,0.0,1
6152,0.0,1
6153,1.0,3
6154,1.0,3
6155,0.0,1
6156,0.0,1
6157,1.0,3
6158,0.0,1
6159,0.0,1
6160,0.0,1
6161,0.0,1
6162,0.0,1
6163,0.0,1
6164,1.0,3
6165,0.0,1
6166,0.0,1
6167,0.0,1
6168,0.0,1
6169,1.0,3
6170,0.0,1
6171,1.0,3
6172,1.0,3
6173,4.0,21
6174,0.0,1
6175,1.0,3
6176,0.0,1
6177,0.0,1
6178,0.0,1
6179,0.0,1
6180,0.0,1
6181,0.0,1
6182,3.0,12
6183,0.0,1
6184,0.0,1
6185,0.0,1
6186,0.0,1
6187,1.0,3
6188,0.0,1
6189,0.0,1
6190,0.0,1
6191,0.0,1
6192,0.0,1
6193,0.0,1
6194,1.0,3
6195,0.0,1
6196,0.0,1
6197,0.0,1
6198,0.0,1
6199,2.0,6
6200,0.0,1
6201,0.0,1
6202,4.0,21
6203,1.0,3
6204,0.0,1
6205,0.0,1
6206,0.0,1
6207,0.0,1
6208,0.0,1
6209,7.0,75
6210,0.0,1
6211,0.0,1
6212,0.0,1
6213,1.0,3
6214,0.0,1
6215,0.0,1
6216,0.0,1
6217,0.0,1
6218,0.0,1
6219,0.0,1
6220,0.0,1
6221,0.0,1
6222,0.0,1
6223,0.0,1
6224,0.0,1
6225,0.0,1
6226,0.0,1
6227,0.0,1
6228,0.0,1
6229,0.0,1
6230,0.0,1
6231,0.0,1
6232,0.0,1
6233,1.0,3
6234,0.0,1
6235,3.0,12
6236,0.0,1
6237,0.0,1
6238,0.0,1
6239,0.0,1
6240,0.0,1
6241,2.0,6
6242,1.0,3
6243,0.0,1
6244,0.0,1
6245,0.0,1
6246,5.0,33
6247,0.0,1
6248,0.0,1
6249,0.0,1
6250,0.0,1
6251,0.0,1
6252,0.0,1
6253,0.0,1
6254,0.0,1
6255,0.0,1
6256,0.0,1
6257,1.0,3
6258,0.0,1
6259,0.0,1
6260,0.0,1
6261,0.0,1
6262,0.0,1
6263,4.0,21
6264,0.0,1
6265,0.0,1
6266,0.0,1
6267,0.0,1
6268,0.0,1
6269,0.0,1
6270,3.0,12
6271,0.0,1
6272,0.0,1
6273,0.0,1
6274,0.0,1
6275,0.0,1
6276,1.0,3
6277,0.0,1
6278,0.0,1
6279,0.0,1
6280,2.0,6
6281,0.0,1
6282,5.0,33
6283,0.0,1
6284,0.0,1
6285,0.0,1
6286,0.0,1
6287,3.0,12
6288,0.0,1
6289,6.0,52
6290,0.0,1
6291,0.0,1
6292,0.0,1
6293,0.0,1
6294,0.0,1
6295,0.0,1
6296,0.0,1
6297,0.0,1
6298,0.0,1
6299,0.0,1
6300,0.0,1
6301,0.0,1
6302,0.0,1
6303,2.0,6
6304,0.0,1
6305,1.0,3
6306,0.0,1
6307,0.0,1
6308,0.0,1
6309,0.0,1
6310,0.0,1
6311,10.0,212
6312,3.0,12
6313,0.0,1
6314,0.0,1
6315,2.0,6
6316,0.0,1
6317,0.0,1
6318,0.0,1
6319,0.0,1
6320,0.0,1
