--------------------
BDMEP - INMET
--------------------
Estação           : C  DO MATO DENTRO - MG (OMM: 83589)
Latitude  (graus) : -19.02
Longitude (graus) : -43.43
Altitude  (metros): 652.00
Estação Operante
Inicio de operação: 30/06/1925
Periodo solicitado dos dados: 01/01/1950 a 06/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83589;19/03/2002;1200;0;;19.4;;;;;;
83589;20/03/2002;0000;;30.9;;5.4;2.7;23.92;79.5;1.666667;
83589;20/03/2002;1200;0;;19.9;;;;;;
83589;21/03/2002;0000;;31.4;;3.1;2.6;23.28;82.5;1.733333;
83589;21/03/2002;1200;0;;19.8;;;;;;
83589;22/03/2002;0000;;26.4;;1;2.2;22.12;91;2.2;
83589;22/03/2002;1200;11.4;;20.2;;;;;;
83589;23/03/2002;0000;;27.4;;1.4;1;22.88;79.5;1.5;
83589;23/03/2002;1200;3.4;;19.9;;;;;;
83589;24/03/2002;0000;;30.8;;4.3;2;24.02;80.5;1.4;
83589;24/03/2002;1200;0;;20.9;;;;;;
83589;25/03/2002;0000;;26.9;;1.7;2.4;22.56;91.75;1.633333;
83589;25/03/2002;1200;1.3;;20.3;;;;;;
83589;26/03/2002;0000;;28.8;;3.8;1.1;22.82;92;1.1;
83589;26/03/2002;1200;4.7;;20.1;;;;;;
83589;27/03/2002;0000;;30.2;;7.8;1.2;23.64;76.5;1.2;
83589;27/03/2002;1200;5.7;;19.3;;;;;;
83589;28/03/2002;0000;;30.2;;6.4;3.1;24.38;71.25;1.466667;
83589;28/03/2002;1200;0;;19.4;;;;;;
83589;29/03/2002;0000;;29.6;;8.7;3.4;22.72;69.75;2.7;
83589;29/03/2002;1200;0;;17.5;;;;;;
83589;30/03/2002;0000;;30.1;;7.9;4.1;22.92;76.5;2.166667;
83589;30/03/2002;1200;0;;20.2;;;;;;
83589;31/03/2002;0000;;30.1;;6.6;3.2;21.62;77.25;1.3;
83589;31/03/2002;1200;0;;16.5;;;;;;
83589;01/04/2002;0000;;31;;8.8;3;22.46;75;1.033333;
83589;01/04/2002;1200;0;;16.2;;;;;;
83589;02/04/2002;0000;;32;;9.3;3.5;24.24;67.75;1.366667;
83589;02/04/2002;1200;0;;17.5;;;;;;
83589;03/04/2002;0000;;30.9;;9;3.4;23.2;66.75;1.566667;
83589;03/04/2002;1200;0;;17;;;;;;
83589;04/04/2002;0000;;31.2;;8.6;3.7;22.72;68.75;1.2;
83589;04/04/2002;1200;0;;15.3;;;;;;
83589;05/04/2002;0000;;29.8;;9.5;3.3;21.8;75.5;1;
83589;05/04/2002;1200;0;;16.6;;;;;;
83589;06/04/2002;0000;;26.8;;1.8;3;21.04;85.75;1.1;
83589;06/04/2002;1200;0;;17;;;;;;
83589;07/04/2002;0000;;29;;7.1;1.6;22.82;75;0.766667;
83589;07/04/2002;1200;16.4;;18.5;;;;;;
83589;08/04/2002;0000;;30.6;;7.4;2.6;23.34;72.5;2.3;
83589;08/04/2002;1200;0;;18.7;;;;;;
83589;09/04/2002;0000;;29.3;;8;2.4;22.26;81.5;1.1;
83589;09/04/2002;1200;19;;17.6;;;;;;
83589;10/04/2002;0000;;26.9;;4.6;2.3;22.58;80.25;1.9;
83589;10/04/2002;1200;16.1;;19.4;;;;;;
83589;11/04/2002;0000;;29.3;;6.5;1.7;22.9;79.5;1;
83589;11/04/2002;1200;0;;19.8;;;;;;
83589;12/04/2002;0000;;30.8;;6.9;2.7;22.66;89.25;0.6;
83589;12/04/2002;1200;0;;17.9;;;;;;
83589;13/04/2002;0000;;31.5;;7.2;2.2;22.94;80.5;1.5;
83589;13/04/2002;1200;2;;19.2;;;;;;
83589;14/04/2002;0000;;29.5;;6.6;3.4;21.58;77.25;1.3;
83589;14/04/2002;1200;0;;17.3;;;;;;
83589;15/04/2002;0000;;28.8;;5.1;2.5;22.14;80;1.2;
83589;15/04/2002;1200;2.3;;18.4;;;;;;
83589;16/04/2002;0000;;28.6;;6.2;2.3;21.64;83.25;1.3;
83589;16/04/2002;1200;0;;17.1;;;;;;
83589;17/04/2002;0000;;28.6;;3.6;2.3;22.42;79.25;1.233333;
83589;17/04/2002;1200;0;;17.9;;;;;;
83589;18/04/2002;0000;;31.2;;8;2.6;22.12;72.25;1.7;
83589;18/04/2002;1200;0;;16.7;;;;;;
83589;19/04/2002;0000;;28;;6.5;4.2;21.94;75.25;1.566667;
83589;19/04/2002;1200;0;;14.9;;;;;;
83589;20/04/2002;0000;;30.1;;7.7;3;22.72;76.25;1.633333;
83589;20/04/2002;1200;0.1;;20.1;;;;;;
83589;21/04/2002;0000;;29.5;;5.5;3;21.26;85.25;1.333333;
83589;21/04/2002;1200;0;;15.7;;;;;;
83589;22/04/2002;0000;;29;;8.8;2.9;21.8;73.75;2.033333;
83589;22/04/2002;1200;0;;16.7;;;;;;
83589;23/04/2002;0000;;26.8;;4.9;3.5;19.84;84.5;1.933333;
83589;23/04/2002;1200;0;;15.8;;;;;;
83589;24/04/2002;0000;;26.9;;5.9;2.1;20.12;80;1.233333;
83589;24/04/2002;1200;0.3;;14.1;;;;;;
83589;25/04/2002;0000;;30.2;;8.5;2;21.34;73.5;1.6;
83589;25/04/2002;1200;0.1;;15.3;;;;;;
83589;26/04/2002;0000;;30;;7.7;3.3;20.92;81;1;
83589;26/04/2002;1200;0;;15.7;;;;;;
83589;27/04/2002;0000;;31.2;;8.2;2.4;21.32;75.5;1.466667;
83589;27/04/2002;1200;0;;15.7;;;;;;
83589;28/04/2002;0000;;30.4;;7.5;3.6;20.36;79.75;1.533333;
83589;28/04/2002;1200;0;;14.5;;;;;;
83589;29/04/2002;0000;;28.3;;8.1;2.8;20.18;79.25;1.2;
83589;29/04/2002;1200;0;;15.6;;;;;;
83589;30/04/2002;0000;;29.8;;7.4;3;20.34;80.75;1.1;
83589;30/04/2002;1200;0;;14.4;;;;;;
83589;01/05/2002;0000;;32.5;;8.3;2.9;21.62;76.5;1.2;
83589;01/05/2002;1200;0;;14.2;;;;;;
83589;02/05/2002;0000;;28;;5.2;3.1;19.5;81;1.2;
83589;02/05/2002;1200;0;;15.1;;;;;;
83589;03/05/2002;0000;;31;;7.9;;20.64;81.25;1.20036;
83589;03/05/2002;1200;0;;14.2;;;;;;
83589;04/05/2002;0000;;32;;7.7;2.8;23.14;78.25;1.2;
83589;04/05/2002;1200;0;;14.9;;;;;;
83589;05/05/2002;0000;;28.2;;3.3;2.7;21.88;86.75;1.333333;
83589;05/05/2002;1200;10;;18.4;;;;;;
83589;06/05/2002;0000;;27.6;;4.1;;21.68;82.25;1.2;
83589;06/05/2002;1200;0;;18.4;;;;;;
83589;07/05/2002;0000;;28.5;;7.4;;21.36;81.75;2.40072;
83589;07/05/2002;1200;0;;18.5;;;;;;
83589;08/05/2002;0000;;28.5;;7.3;;20.7;79.5;0;
83589;08/05/2002;1200;0;;15.7;;;;;;
83589;09/05/2002;0000;;28.6;;5.7;;20.34;83;0.8574;
83589;09/05/2002;1200;0;;15.3;;;;;;
83589;10/05/2002;0000;;28.7;;6.8;;20.62;83.5;1.37184;
83589;10/05/2002;1200;0;;16.3;;;;;;
83589;11/05/2002;0000;;26.1;;3.7;;19.44;88;1.54332;
83589;11/05/2002;1200;0;;14.9;;;;;;
83589;12/05/2002;0000;;26.2;;7.2;;19.9;82.25;1.37184;
83589;12/05/2002;1200;0;;15.1;;;;;;
83589;13/05/2002;0000;;27.4;;7;;20.68;82.25;2.40072;
83589;13/05/2002;1200;0;;16.1;;;;;;
83589;14/05/2002;0000;;27.2;;6.8;;19.84;79;1.88628;
83589;14/05/2002;1200;0;;15;;;;;;
83589;15/05/2002;0000;;27.5;;6.7;;19.08;81.75;0.68592;
83589;15/05/2002;1200;0;;14.3;;;;;;
83589;16/05/2002;0000;;;;6.7;;;80;0.77166;
83589;16/05/2002;1200;0;;13.2;;;;;;
83589;17/05/2002;0000;;31.6;;7.3;;20.4;75.75;1.20036;
83589;17/05/2002;1200;0;;12.7;;;;;;
83589;18/05/2002;0000;;28.2;;4.9;;21;83.25;1.02888;
83589;18/05/2002;1200;0;;15.6;;;;;;
83589;19/05/2002;0000;;28;;5.3;;20.74;87;0.8574;
83589;19/05/2002;1200;0;;16.1;;;;;;
83589;20/05/2002;0000;;30;;6.7;;21.4;84;1.37184;
83589;20/05/2002;1200;2;;17.4;;;;;;
83589;21/05/2002;0000;;30.6;;5.5;;21.8;79.25;1.02888;
83589;21/05/2002;1200;0;;15.7;;;;;;
83589;22/05/2002;0000;;26.7;;2.4;;21.26;84;1.37184;
83589;22/05/2002;1200;1;;18.5;;;;;;
83589;23/05/2002;0000;;22.5;;2.4;;19.36;73.75;3.25812;
83589;23/05/2002;1200;2;;16.9;;;;;;
83589;24/05/2002;0000;;23;;7.9;;17.22;75.5;2.40072;
83589;24/05/2002;1200;0;;12.6;;;;;;
83589;25/05/2002;0000;;24.2;;9;;15.64;78.25;1.7148;
83589;25/05/2002;1200;0;;10.8;;;;;;
83589;26/05/2002;0000;;24.9;;8.2;;14.26;80.5;1.02888;
83589;26/05/2002;1200;0;;8.8;;;;;;
83589;27/05/2002;0000;;24.9;;7.7;;15.06;73.25;1.7148;
83589;27/05/2002;1200;0;;7.2;;;;;;
83589;28/05/2002;0000;;22.9;;5.3;;15.92;81.5;1.88628;
83589;28/05/2002;1200;0;;7.9;;;;;;
83589;29/05/2002;0000;;24.7;;4.7;;18.36;79.75;1.54332;
83589;29/05/2002;1200;0;;13.4;;;;;;
83589;30/05/2002;0000;;27.1;;7;;18.32;81;1.20036;
83589;30/05/2002;1200;0;;13.1;;;;;;
83589;31/05/2002;0000;;26;;4.2;;19.38;74;1.02888;
83589;31/05/2002;1200;0;;14;;;;;;
83589;01/06/2002;0000;;27.4;;8.1;;16.96;73;1.7148;
83589;01/06/2002;1200;0;;10.3;;;;;;
83589;02/06/2002;0000;;25;;8.1;;15.88;79.5;2.40072;
83589;02/06/2002;1200;0;;9.6;;;;;;
83589;03/06/2002;0000;;26.2;;8.1;;17;80;1.37184;
83589;03/06/2002;1200;0;;10.5;;;;;;
83589;04/06/2002;0000;;28.5;;8.1;;17.38;78.75;1.20036;
83589;04/06/2002;1200;0;;11.4;;;;;;
83589;05/06/2002;0000;;27.3;;8.6;;18.26;79;1.54332;
83589;05/06/2002;1200;0;;11.7;;;;;;
83589;06/06/2002;0000;;26.6;;7.2;;18.56;80.25;1.02888;
83589;06/06/2002;1200;0;;12.2;;;;;;
83589;07/06/2002;0000;;26.9;;6.6;;18.36;82.25;1.7148;
83589;07/06/2002;1200;0;;13.4;;;;;;
83589;08/06/2002;0000;;23.7;;0.8;;16.66;87;0.8574;
83589;08/06/2002;1200;0;;12;;;;;;
83589;09/06/2002;0000;;26.3;;8.2;;17.82;81.75;1.37184;
83589;09/06/2002;1200;0;;12.7;;;;;;
83589;10/06/2002;0000;;26.8;;4.4;;17.26;85.25;0.8574;
83589;10/06/2002;1200;0;;11.7;;;;;;
83589;11/06/2002;0000;;26.5;;7.9;;18.32;79.75;1.54332;
83589;11/06/2002;1200;0;;13.5;;;;;;
83589;12/06/2002;0000;;28.3;;7.8;;16.42;80.5;0.8574;
83589;12/06/2002;1200;0;;10;;;;;;
83589;13/06/2002;0000;;28;;8.3;;16.72;80.5;1.37184;
83589;13/06/2002;1200;0;;9.1;;;;;;
83589;14/06/2002;0000;;27.4;;8.1;;17.28;82.25;1.02888;
83589;14/06/2002;1200;0;;10.8;;;;;;
83589;15/06/2002;0000;;26.5;;7.2;;16.8;78.5;1.54332;
83589;15/06/2002;1200;0;;10.8;;;;;;
83589;16/06/2002;0000;;26.2;;7.5;;17.12;82.25;2.22924;
83589;16/06/2002;1200;0;;10.9;;;;;;
83589;17/06/2002;0000;;26.2;;8;;18.16;77.75;1.02888;
83589;17/06/2002;1200;0;;11.9;;;;;;
83589;18/06/2002;0000;;27.8;;5.6;;19.5;81.5;1.7148;
83589;18/06/2002;1200;0.3;;16.5;;;;;;
83589;19/06/2002;0000;;27.4;;7.5;;16.48;77.5;2.22924;
83589;19/06/2002;1200;0;;11.5;;;;;;
83589;20/06/2002;0000;;26;;8.6;;16.4;67.75;1.7148;
83589;20/06/2002;1200;0;;7.7;;;;;;
83589;21/06/2002;0000;;25.1;;6.1;;15.36;80.5;0.68592;
83589;21/06/2002;1200;0;;8.1;;;;;;
83589;22/06/2002;0000;;25.4;;3.6;;17.86;80;2.22924;
83589;22/06/2002;1200;0;;10;;;;;;
83589;23/06/2002;0000;;23.4;;0.9;;18.46;80.25;1.20036;
83589;23/06/2002;1200;0;;15.5;;;;;;
83589;24/06/2002;0000;;25.6;;5.5;;17.88;80.25;1.37184;
83589;24/06/2002;1200;0;;15.6;;;;;;
83589;25/06/2002;0000;;26.2;;6.1;;17.66;78.25;0.68592;
83589;25/06/2002;1200;0;;11.1;;;;;;
83589;26/06/2002;0000;;25.2;;6.7;;18.24;77.5;1.54332;
83589;26/06/2002;1200;0;;15.7;;;;;;
83589;27/06/2002;0000;;26;;7;;17.8;77;1.37184;
83589;27/06/2002;1200;0;;11.7;;;;;;
83589;28/06/2002;0000;;25.4;;3.1;;18.06;79;1.7148;
83589;28/06/2002;1200;0;;11.6;;;;;;
83589;29/06/2002;0000;;26.4;;5;;19.36;76.25;1.02888;
83589;29/06/2002;1200;0;;16;;;;;;
83589;30/06/2002;0000;;24;;4.5;;17.88;77.75;1.7148;
83589;30/06/2002;1200;0;;15;;;;;;
83589;01/07/2002;0000;;25.5;;4.5;;17.68;78.25;2.05776;
83589;01/07/2002;1200;0;;14.5;;;;;;
83589;02/07/2002;0000;;26.4;;6.8;;18.06;68.5;3.25812;
83589;02/07/2002;1200;0;;9.4;;;;;;
83589;03/07/2002;0000;;25.2;;7.7;;20.68;67.5;3.94404;
83589;03/07/2002;1200;0;;16.5;;;;;;
83589;04/07/2002;0000;;19.2;;3;;17.78;81;2.22924;
83589;04/07/2002;1200;0;;17.7;;;;;;
83589;05/07/2002;0000;;24.8;;5.7;;18.12;80.5;0.8574;
83589;05/07/2002;1200;0;;14.4;;;;;;
83589;06/07/2002;0000;;25.1;;5.1;;15.98;82;1.37184;
83589;06/07/2002;1200;0;;10.8;;;;;;
83589;07/07/2002;0000;;29.4;;7.3;;17.12;70.25;2.05776;
83589;07/07/2002;1200;0;;9.5;;;;;;
83589;08/07/2002;0000;;28.7;;8;;18.04;74.25;0.68592;
83589;08/07/2002;1200;0;;11.1;;;;;;
83589;09/07/2002;0000;;25.4;;4;;17.2;83.25;1.02888;
83589;09/07/2002;1200;0;;11.5;;;;;;
83589;10/07/2002;0000;;22.4;;0;;18.24;84.75;1.02888;
83589;10/07/2002;1200;0;;15.5;;;;;;
83589;11/07/2002;0000;;25.5;;4.4;;18.8;83;0.51444;
83589;11/07/2002;1200;0;;;;;;;;
83589;12/07/2002;0000;;26.5;;4.7;;17.96;82.75;1.37184;
83589;12/07/2002;1200;0;;12;;;;;;
83589;13/07/2002;0000;;27.5;;4.7;;19.76;81.75;2.05776;
83589;13/07/2002;1200;2;;16.2;;;;;;
83589;14/07/2002;0000;;24.9;;3.7;;16.88;86.5;1.02888;
83589;14/07/2002;1200;0;;10.9;;;;;;
83589;15/07/2002;0000;;27.9;;7.6;;20.12;78.5;1.54332;
83589;15/07/2002;1200;0;;16.3;;;;;;
83589;16/07/2002;0000;;28;;6.8;;20.24;76.75;2.05776;
83589;16/07/2002;1200;0;;17.6;;;;;;
83589;17/07/2002;0000;;27.6;;5.6;;18.14;83.25;1.02888;
83589;17/07/2002;1200;0;;12.6;;;;;;
83589;18/07/2002;0000;;24;;4.6;;18.84;74.75;2.5722;
83589;18/07/2002;1200;0;;13.6;;;;;;
83589;19/07/2002;0000;;19.5;;0;;15.94;80.75;1.37184;
83589;19/07/2002;1200;0;;14.7;;;;;;
83589;20/07/2002;0000;;23.6;;4.5;;16.6;71.25;1.37184;
83589;20/07/2002;1200;0;;10;;;;;;
83589;21/07/2002;0000;;22.2;;1.9;;15.48;83.25;1.37184;
83589;21/07/2002;1200;0;;10.2;;;;;;
83589;22/07/2002;0000;;24.6;;4.5;;18.7;78;2.40072;
83589;22/07/2002;1200;0;;13.6;;;;;;
83589;23/07/2002;0000;;22.9;;1.5;;17.9;87.5;0.8574;
83589;23/07/2002;1200;0;;15.1;;;;;;
83589;24/07/2002;0000;;27;;6.6;;18.42;73.5;1.02888;
83589;24/07/2002;1200;0;;13.4;;;;;;
83589;25/07/2002;0000;;24.3;;5.1;;17.02;76;1.7148;
83589;25/07/2002;1200;0;;8.9;;;;;;
83589;26/07/2002;0000;;25.1;;4;;18.4;79;1.88628;
83589;26/07/2002;1200;0;;10.7;;;;;;
83589;27/07/2002;0000;;26.8;;4.3;;19.06;84.25;2.40072;
83589;27/07/2002;1200;0;;13.9;;;;;;
83589;28/07/2002;0000;;31;;6.6;;20.5;75.25;1.54332;
83589;28/07/2002;1200;2;;15.4;;;;;;
83589;29/07/2002;0000;;26;;4.1;;19.32;78.25;2.40072;
83589;29/07/2002;1200;0;;13.5;;;;;;
83589;30/07/2002;0000;;23.4;;2.9;;18.38;77.5;3.08664;
83589;30/07/2002;1200;0;;17.5;;;;;;
83589;31/07/2002;0000;;31.1;;6.9;;16.44;67.5;1.54332;
83589;31/07/2002;1200;0;;10.9;;;;;;
83589;01/08/2002;0000;;30.8;;7.5;;18.64;73.25;1.37184;
83589;01/08/2002;1200;0;;10.7;;;;;;
83589;02/08/2002;0000;;31;;6;;20.2;71.5;1.02888;
83589;02/08/2002;1200;0;;11.7;;;;;;
83589;03/08/2002;0000;;28.1;;5.3;;19.52;81.5;1.37184;
83589;03/08/2002;1200;0;;13.5;;;;;;
83589;04/08/2002;0000;;32;;7.5;;20.56;77;0.77166;
83589;04/08/2002;1200;0;;13.3;;;;;;
83589;05/08/2002;0000;;32.3;;8.7;;21.86;65.25;1.88628;
83589;05/08/2002;1200;0;;13;;;;;;
83589;06/08/2002;0000;;32.8;;9.5;;20.56;64.75;1.54332;
83589;06/08/2002;1200;0;;11.1;;;;;;
83589;07/08/2002;0000;;31.3;;9.5;;20.94;62.25;2.05776;
83589;07/08/2002;1200;0;;10.7;;;;;;
83589;08/08/2002;0000;;29.6;;9;;20.22;66;1.02888;
83589;08/08/2002;1200;0;;10.7;;;;;;
83589;09/08/2002;0000;;28.1;;7.5;;17.84;68;2.22924;
83589;09/08/2002;1200;0;;11;;;;;;
83589;10/08/2002;0000;;27.2;;7.4;;18.4;70;1.54332;
83589;10/08/2002;1200;0;;9.1;;;;;;
83589;11/08/2002;0000;;26.9;;6.7;;18.48;71.5;1.20036;
83589;11/08/2002;1200;0;;11.2;;;;;;
83589;12/08/2002;0000;;28.6;;8.7;;17.46;66.25;1.37184;
83589;12/08/2002;1200;0;;8.4;;;;;;
83589;13/08/2002;0000;;29.6;;9.9;;17.36;66.75;2.40072;
83589;13/08/2002;1200;0;;7.7;;;;;;
83589;14/08/2002;0000;;29.7;;8.9;;18.04;67.75;1.37184;
83589;14/08/2002;1200;0;;8.7;;;;;;
83589;15/08/2002;0000;;29.9;;9.5;;19.12;63;2.22924;
83589;15/08/2002;1200;0;;9;;;;;;
83589;16/08/2002;0000;;27.6;;9;;19.06;64;3.08664;
83589;16/08/2002;1200;0;;11.3;;;;;;
83589;17/08/2002;0000;;26.3;;7.4;;19.2;69.75;3.4296;
83589;17/08/2002;1200;0;;13.8;;;;;;
83589;18/08/2002;0000;;26.8;;8.6;;19.96;66.75;3.77256;
83589;18/08/2002;1200;0.5;;13.9;;;;;;
83589;19/08/2002;0000;;24.4;;5.3;;19.42;79.75;2.74368;
83589;19/08/2002;1200;0.6;;16;;;;;;
83589;20/08/2002;0000;;24.2;;5.7;;18.12;74.5;2.40072;
83589;20/08/2002;1200;1;;14.1;;;;;;
83589;21/08/2002;0000;;24;;3;;17.98;75.5;2.91516;
83589;21/08/2002;1200;0;;8.7;;;;;;
83589;22/08/2002;0000;;26.6;;9;;19.44;67.25;2.40072;
83589;22/08/2002;1200;1;;15.3;;;;;;
83589;23/08/2002;0000;;27.6;;8.3;;19.74;62.25;3.60108;
83589;23/08/2002;1200;0;;14.1;;;;;;
83589;24/08/2002;0000;;27.2;;8.1;;19.06;68;2.91516;
83589;24/08/2002;1200;0;;11.7;;;;;;
83589;25/08/2002;0000;;26.1;;5.4;;18.78;73.25;2.22924;
83589;25/08/2002;1200;0;;10.3;;;;;;
83589;26/08/2002;0000;;25.5;;5;;19.48;71.25;2.22924;
83589;26/08/2002;1200;0;;16.4;;;;;;
83589;27/08/2002;0000;;26;;7.4;;19.24;58;2.91516;
83589;27/08/2002;1200;0;;14.1;;;;;;
83589;28/08/2002;0000;;25.2;;4.1;;17.94;76.25;2.05776;
83589;28/08/2002;1200;0.6;;10.3;;;;;;
83589;29/08/2002;0000;;27.4;;6.2;;20.58;69.25;2.22924;
83589;29/08/2002;1200;0;;15.1;;;;;;
83589;30/08/2002;0000;;28.5;;5;;20.72;72.25;1.20036;
83589;30/08/2002;1200;0;;14.7;;;;;;
83589;31/08/2002;0000;;;;;;;;1.02888;
83589;31/08/2002;1200;0;;13;;;;;;
83589;01/09/2002;0000;;28;;2.4;;22;77.5;1.20036;
83589;01/09/2002;1200;2;;18.1;;;;;;
83589;02/09/2002;0000;;25.6;;6.5;;18.32;59;3.08664;
83589;02/09/2002;1200;3;;16.3;;;;;;
83589;03/09/2002;0000;;20.7;;0.2;;15.28;84.25;1.88628;
83589;03/09/2002;1200;0;;7.5;;;;;;
83589;04/09/2002;0000;;26.6;;3.7;;19.84;78;2.05776;
83589;04/09/2002;1200;0;;15.3;;;;;;
83589;05/09/2002;0000;;24.3;;0.2;;20.48;79;1.88628;
83589;05/09/2002;1200;0;;17.6;;;;;;
83589;06/09/2002;0000;;28.2;;4.1;;21.54;74.75;1.02888;
83589;06/09/2002;1200;0;;17.8;;;;;;
83589;07/09/2002;0000;;29.9;;4.1;;20.12;86;1.02888;
83589;07/09/2002;1200;0;;13.6;;;;;;
83589;08/09/2002;0000;;23;;1.3;;19.16;70.5;3.25812;
83589;08/09/2002;1200;2;;14.7;;;;;;
83589;09/09/2002;0000;;25.5;;1.2;;20.54;67.75;2.40072;
83589;09/09/2002;1200;0;;13.7;;;;;;
83589;10/09/2002;0000;;26.4;;5.3;;21.02;68.75;1.7148;
83589;10/09/2002;1200;0;;17.6;;;;;;
83589;11/09/2002;0000;;23.7;;1;;18.8;77.75;1.54332;
83589;11/09/2002;1200;0;;17.6;;;;;;
83589;12/09/2002;0000;;28;;9;;20.36;56;1.88628;
83589;12/09/2002;1200;0;;15;;;;;;
83589;13/09/2002;0000;;33.1;;9.3;;20.28;56;1.20036;
83589;13/09/2002;1200;0;;9.1;;;;;;
83589;14/09/2002;0000;;34.5;;7.9;;22.82;48.25;3.08664;
83589;14/09/2002;1200;0;;11;;;;;;
83589;15/09/2002;0000;;32.8;;8.7;;23.14;59.25;1.7148;
83589;15/09/2002;1200;0;;13;;;;;;
83589;16/09/2002;0000;;27.3;;;;22.48;65;4.80144;
83589;16/09/2002;1200;0;;19.7;;;;;;
83589;17/09/2002;0000;;28.7;;4.6;;22.22;64.75;3.08664;
83589;17/09/2002;1200;0;;19.3;;;;;;
83589;18/09/2002;0000;;26.8;;1.7;;21.46;73;3.08664;
83589;18/09/2002;1200;0;;18.6;;;;;;
83589;19/09/2002;0000;;23.6;;0.1;;19.54;75.5;1.7148;
83589;19/09/2002;1200;0;;18.3;;;;;;
83589;20/09/2002;0000;;28.9;;5.1;;22.58;58.75;2.40072;
83589;20/09/2002;1200;0;;13;;;;;;
83589;21/09/2002;0000;;27.2;;0.6;;20.56;76;1.20036;
83589;21/09/2002;1200;0;;14.7;;;;;;
83589;22/09/2002;0000;;23.5;;0;;19.86;87.5;2.22924;
83589;22/09/2002;1200;19;;18.1;;;;;;
83589;23/09/2002;0000;;25;;0.1;;20.42;90.25;0.8574;
83589;23/09/2002;1200;8.1;;17.9;;;;;;
83589;24/09/2002;0000;;22.8;;0;;19.02;96.5;1.02888;
83589;24/09/2002;1200;;;16.8;;;;;;
83589;25/09/2002;0000;;18.5;;0;;16.5;90.25;2.74368;
83589;25/09/2002;1200;31.2;;15.3;;;;;;
83589;26/09/2002;0000;;24.2;;4;;18.56;75;1.88628;
83589;26/09/2002;1200;18;;14.5;;;;;;
83589;27/09/2002;0000;;27.6;;8.1;;20.82;60.75;2.40072;
83589;27/09/2002;1200;0;;14.6;;;;;;
83589;28/09/2002;0000;;28;;9.6;;21.08;58;4.80144;
83589;28/09/2002;1200;0;;14.5;;;;;;
83589;29/09/2002;0000;;28.6;;7.7;;21.38;66.5;2.91516;
83589;29/09/2002;1200;0;;15.1;;;;;;
83589;30/09/2002;0000;;30.9;;7.4;;22.14;66.5;1.7148;
83589;30/09/2002;1200;0;;15.7;;;;;;
83589;01/10/2002;0000;;33.9;;9.7;;23.66;58.75;0.8574;
83589;01/10/2002;1200;0;;13.7;;;;;;
83589;02/10/2002;0000;;27.4;;4.2;;22.82;72.25;1.02888;
83589;02/10/2002;1200;3;;18.4;;;;;;
83589;03/10/2002;0000;;31;;5.4;;23.94;63;1.02888;
83589;03/10/2002;1200;;;19.3;;;;;;
83589;04/10/2002;0000;;32.2;;7.3;;23.56;60.75;0.8574;
83589;04/10/2002;1200;;;14.4;;;;;;
83589;05/10/2002;0000;;29.2;;6.1;;22;67.75;2.40072;
83589;05/10/2002;1200;0;;16.7;;;;;;
83589;06/10/2002;0000;;30.2;;7.3;;21.54;61.5;2.91516;
83589;06/10/2002;1200;0;;13.2;;;;;;
83589;07/10/2002;0000;;29.8;;5.1;;22.96;59.5;3.25812;
83589;07/10/2002;1200;0;;16.5;;;;;;
83589;08/10/2002;0000;;32.5;;8.9;;23.72;59;3.60108;
83589;08/10/2002;1200;0;;14.5;;;;;;
83589;09/10/2002;0000;;30.6;;10.2;;22.72;52.75;3.08664;
83589;09/10/2002;1200;0;;14.3;;;;;;
83589;10/10/2002;0000;;30.6;;9.5;;22.46;54.5;3.4296;
83589;10/10/2002;1200;0;;13;;;;;;
83589;11/10/2002;0000;;31.6;;10.2;;22.66;53.5;1.7148;
83589;11/10/2002;1200;0;;11.6;;;;;;
83589;12/10/2002;0000;;31.5;;8.2;;22.86;62.25;1.37184;
83589;12/10/2002;1200;0;;13.1;;;;;;
83589;13/10/2002;0000;;32.4;;9.6;;23.24;48.5;1.20036;
83589;13/10/2002;1200;0;;12.8;;;;;;
83589;14/10/2002;0000;;32;;7.9;;22.4;48.75;3.08664;
83589;14/10/2002;1200;0;;12.1;;;;;;
83589;15/10/2002;0000;;31.4;;8.9;;22.02;50.75;4.11552;
83589;15/10/2002;1200;0;;11.4;;;;;;
83589;16/10/2002;0000;;32.8;;9.5;;23.02;54;1.02888;
83589;16/10/2002;1200;0;;12;;;;;;
83589;17/10/2002;0000;;34.5;;9.4;;23;49.75;2.22924;
83589;17/10/2002;1200;0;;12.1;;;;;;
83589;18/10/2002;0000;;31.3;;9.7;;23.16;58.5;3.08664;
83589;18/10/2002;1200;0;;13;;;;;;
83589;19/10/2002;0000;;29.7;;9.8;;22.56;61;3.77256;
83589;19/10/2002;1200;0;;18.3;;;;;;
83589;20/10/2002;0000;;29.8;;7.4;;23.48;66.75;2.40072;
83589;20/10/2002;1200;0;;19.2;;;;;;
83589;21/10/2002;0000;;33.6;;7.6;;24.6;61.75;1.88628;
83589;21/10/2002;1200;0;;16;;;;;;
