gauge,month,year,day,pr,wet_marker
1943025,1,1982,12,26.17,0
1943025,1,1982,13,18.81,0
1943025,1,1982,14,7.7,0
1943025,1,1982,15,0.91,1
1943025,1,1982,16,35.14,0
1943025,1,1982,17,3.01,0
1943025,1,1982,18,0.0,1
1943025,1,1982,19,0.0,1
1943025,1,1982,20,7.49,0
1943025,1,1982,21,93.1,0
1943025,1,1982,22,3.97,0
1943025,1,1982,23,50.19,0
1943025,1,1982,24,61.08,0
1943025,1,1982,25,125.13,0
1943025,1,1982,26,0.0,1
1943025,1,1982,27,0.0,1
1943025,1,1982,28,0.0,1
1943025,1,1982,29,0.0,1
1943025,1,1982,30,0.0,1
1943025,1,1982,31,0.38,1
1943025,2,1982,1,0.0,1
1943025,2,1982,2,4.36,0
1943025,2,1982,3,0.0,1
1943025,2,1982,4,0.0,1
1943025,2,1982,5,0.0,1
1943025,2,1982,6,0.0,1
1943025,2,1982,7,0.0,1
1943025,2,1982,8,0.0,1
1943025,2,1982,9,0.0,1
1943025,2,1982,10,0.0,1
1943025,2,1982,11,2.46,0
1943025,2,1982,12,0.0,1
1943025,2,1982,13,2.68,0
1943025,2,1982,14,0.0,1
1943025,2,1982,15,0.0,1
1943025,2,1982,16,0.0,1
1943025,2,1982,17,0.0,1
1943025,2,1982,18,0.0,1
1943025,2,1982,19,0.0,1
1943025,2,1982,20,2.46,0
1943025,2,1982,21,0.0,1
1943025,2,1982,22,0.0,1
1943025,2,1982,23,0.0,1
1943025,2,1982,24,0.0,1
1943025,2,1982,25,55.4,0
1943025,2,1982,26,2.46,0
1943025,2,1982,27,16.98,0
1943025,2,1982,28,0.0,1
1943025,3,1982,1,0.0,1
1943025,3,1982,2,0.0,1
1943025,3,1982,3,20.6,0
1943025,3,1982,4,34.59,0
1943025,3,1982,5,0.0,1
1943025,3,1982,6,2.55,0
1943025,3,1982,7,0.0,1
1943025,3,1982,8,41.18,0
1943025,3,1982,9,70.07,0
1943025,3,1982,10,3.47,0
1943025,3,1982,11,2.66,0
1943025,3,1982,12,3.67,0
1943025,3,1982,13,61.76,0
1943025,3,1982,14,8.03,0
1943025,3,1982,15,17.36,0
1943025,3,1982,16,0.0,1
1943025,3,1982,17,3.16,0
1943025,3,1982,18,9.25,0
1943025,3,1982,19,34.59,0
1943025,3,1982,20,18.37,0
1943025,3,1982,21,3.37,0
1943025,3,1982,22,0.0,1
1943025,3,1982,23,50.81,0
1943025,3,1982,24,9.85,0
1943025,3,1982,25,15.94,0
